prime,target,relation,target_type,correct_key,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,instr_text.started,instr_key.started,trial.stopped,instr_key.keys,instr_key.rt,instr_key.duration,fixation.started,fixation1.started,fixation1.stopped,fixation.stopped,prime.started,prime_text.started,prime.stopped,gap.started,gap1.started,gap.stopped,target_response.started,target_text.started,key_resp.started,target_text.stopped,target_response.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,response,correct,prime_text.stopped,gap1.stopped,iti.started,text.started,text.stopped,iti.stopped,end.started,end_text.started,end_key.started,end.stopped,end_key.keys,end_key.rt,end_key.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
shirt,clothp,related,nonword,z,51,51,0,z,1,0.7107916669992846,None,0,51,51,66,81.51453470800334,,,,,,,,,,,,,81.50431495800149,81.51453470800334,81.65192579100403,81.65201024999988,81.66171849999955,81.69556129100238,81.69981674999872,81.70649008300097,81.70649008300097,,82.42041616600181,z,1,0.7107916669992846,None,z,True,81.66171849999955,81.70649008300097,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
king,markerv,unrelated,nonword,z,52,52,0,z,1,0.7374911660008365,None,0,52,52,88,82.43123300000298,,,,,,,,,,,,,82.42092870800116,82.43123300000298,82.56926662500337,82.56933141600166,82.57786841600318,82.61227083300037,82.61625262500456,82.6229309160044,82.6229309160044,,83.36398700000427,z,1,0.7374911660008365,None,z,True,82.57786841600318,82.6229309160044,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
tree,speakert,unrelated,nonword,z,53,53,0,z,1,0.7338567500046338,None,0,53,53,95,83.37432183299825,,,,,,,,,,,,,83.36448637500143,83.37432183299825,83.51174058300239,83.51181241599988,83.51849587500328,83.55223379100062,83.5566190410027,83.56351441600418,83.56351441600418,,84.30344999999943,z,1,0.7338567500046338,None,z,True,83.51849587500328,83.56351441600418,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
shoe,keyboardm,unrelated,nonword,z,54,54,0,z,1,0.6808543329971144,None,0,54,54,96,84.31411187499907,,,,,,,,,,,,,84.30384333300026,84.31411187499907,84.45271395800228,84.4527763330043,84.46189195800252,84.49537737500214,84.50000479099981,84.50658787500288,84.50658787500288,,85.19723825000256,z,1,0.6808543329971144,None,z,True,84.46189195800252,84.50658787500288,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
music,plate,unrelated,word,m,55,55,0,m,1,0.5990683749987511,None,0,55,55,37,85.20743004100223,,,,,,,,,,,,,85.197636375,85.20743004100223,85.34582516600494,85.3458887500019,85.35240595800133,85.38565608300269,85.38922783300222,85.41131645800488,85.41131645800488,,86.01402554100059,m,1,0.5990683749987511,None,m,True,85.35240595800133,85.41131645800488,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
bird,cup,unrelated,word,m,56,56,0,m,1,2.0500116250041174,None,0,56,56,35,86.02446270800283,,,,,,,,,,,,,86.0145243750012,86.02446270800283,86.16208920800273,86.16217362500174,86.16869741600385,86.20462375000352,86.20750466600293,86.21731279099913,86.21731279099913,87.71174774999963,88.27000304100511,m,1,2.0500116250041174,None,m,True,86.16869741600385,86.21731279099913,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
heart,mountainp,unrelated,nonword,z,57,57,0,z,1,0.8614694999996573,None,0,57,57,86,88.28085387500323,,,,,,,,,,,,,88.27050858300208,88.28085387500323,88.4187618750002,88.4188228330022,88.42863608300104,88.46209924999857,88.46631500000512,88.4728673330028,88.4728673330028,,89.3377819160014,z,1,0.8614694999996573,None,z,True,88.42863608300104,88.4728673330028,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
road,candle,unrelated,word,m,58,58,0,m,1,0.7501820000034058,None,0,58,58,44,89.34752587500407,,,,,,,,,,,,,89.33829925000464,89.34752587500407,89.48612554099964,89.486178500003,89.4949801660041,89.52923712500342,89.53359004099912,89.54012808300467,89.54012808300467,,90.29710420800257,m,1,0.7501820000034058,None,m,True,89.4949801660041,89.54012808300467,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
doctor,nurse,related,word,m,59,59,0,m,1,0.8470905840003979,None,0,59,59,0,90.30741462500009,,,,,,,,,,,,,90.29747095800121,90.30741462500009,90.44488541600003,90.44493645799957,90.45123579099891,90.48543025000254,90.48899120800343,90.51118870799837,90.51118870799837,,91.36370837499999,m,1,0.8470905840003979,None,m,True,90.45123579099891,90.51118870799837,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
rain,enginez,unrelated,nonword,z,60,60,0,m,0,1.600323540995305,None,0,60,60,92,91.37103708300128,,,,,,,,,,,,,91.364090957999,91.37103708300128,91.5118659159998,91.51194383300026,91.51847083299799,91.55177287499828,91.55607829100336,91.57791225000256,91.57791225000256,93.06767487500474,93.18082483299804,m,0,1.600323540995305,None,m,False,91.51847083299799,91.57791225000256,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
mother,bottle,unrelated,word,m,61,61,0,z,0,1.1781804999991436,None,0,61,61,30,93.19107295800495,,,,,,,,,,,,,93.1812000830032,93.19107295800495,93.32871650000016,93.32875879100175,93.33481183300319,93.36861829100235,93.3729092499998,93.37997291600186,93.37997291600186,,94.56334816600429,z,0,1.1781804999991436,None,z,False,93.33481183300319,93.37997291600186,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
flower,bottle,unrelated,word,m,62,62,0,m,1,1.0873410409985809,None,0,62,62,49,94.57342837499891,,,,,,,,,,,,,94.56372495800315,94.57342837499891,94.71219345799909,94.71227495800122,94.71884570800466,94.75672445799864,94.75677891600208,94.76377954100462,94.76377954100462,,95.85424783299823,m,1,1.0873410409985809,None,m,True,94.71884570800466,94.76377954100462,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
bird,cupq,unrelated,nonword,z,63,63,0,z,1,1.4531782920021215,None,0,63,63,85,95.86297595799988,,,,,,,,,,,,,95.85463524999795,95.86297595799988,96.00387054100429,96.00394225000491,96.01199320799788,96.04580374999932,96.04923804099963,96.055893458004,96.055893458004,,97.51359195799887,z,1,1.4531782920021215,None,z,True,96.01199320799788,96.055893458004,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
phone,forestt,unrelated,nonword,z,64,64,0,z,1,0.726171834001434,None,0,64,64,82,97.5243732500021,,,,,,,,,,,,,97.51409058300487,97.5243732500021,97.66160654099804,97.66165850000107,97.66792412500217,97.70260012500512,97.7070369159992,97.71394929099915,97.71394929099915,,98.44695974999922,z,1,0.726171834001434,None,z,True,97.66792412500217,97.71394929099915,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
mother,childo,related,nonword,z,65,65,0,z,1,0.8155525420006597,None,0,65,65,55,98.45662725000147,,,,,,,,,,,,,98.44746195799962,98.45662725000147,98.59528220799984,98.59536504100106,98.60199945799832,98.63456216600025,98.63748245799798,98.64449508300459,98.64449508300459,,99.46354620800412,z,1,0.8155525420006597,None,z,True,98.60199945799832,98.64449508300459,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
doctor,nursep,related,nonword,z,66,66,0,z,1,2.0482722080050735,None,0,66,66,50,99.47434758300369,,,,,,,,,,,,,99.46407562500099,99.47434758300369,99.61217250000482,99.61223212500045,99.61892945800355,99.6518237909986,99.65591041600419,99.67775283299852,99.67775283299852,101.16817758300022,101.73049066599924,z,1,2.0482722080050735,None,z,True,99.61892945800355,99.67775283299852,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
road,street,related,word,m,67,67,0,m,1,0.6996113749992219,None,0,67,67,19,101.73871833299927,,,,,,,,,,,,,101.73080154100171,101.73871833299927,101.87866945800488,101.87875012500444,101.88517645800312,101.91797258300357,101.92139329099882,101.92843758300296,101.92843758300296,,102.63089512500301,m,1,0.6996113749992219,None,m,True,101.88517645800312,101.92843758300296,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
fire,blanketi,unrelated,nonword,z,68,68,0,z,1,0.8297373330060509,None,0,68,68,89,102.64154954100377,,,,,,,,,,,,,102.63141862500197,102.64154954100377,102.77855087500211,102.77862758300034,102.78521054099838,102.81849404099921,102.82218324999849,102.8292702079998,102.8292702079998,,103.66345641600492,z,1,0.8297373330060509,None,z,True,102.78521054099838,102.8292702079998,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
bird,wingl,related,nonword,z,69,69,0,z,1,1.707804749996285,None,0,69,69,60,103.67401724999945,,,,,,,,,,,,,103.66399320799974,103.67401724999945,103.81388441599847,103.81394016600098,103.82131825000397,103.86227770800178,103.86648050000076,103.8731510409998,103.8731510409998,105.36797183300223,105.58668633300113,z,1,1.707804749996285,None,z,True,103.82131825000397,103.8731510409998,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
car,enginek,related,nonword,z,70,70,0,z,1,0.716590834003,None,0,70,70,56,105.59740845800115,,,,,,,,,,,,,105.58711633300118,105.59740845800115,105.73552158300299,105.73558441600471,105.7449351250034,105.77892279100342,105.78369279100298,105.7903093749992,105.7903093749992,,106.51383395800076,z,1,0.716590834003,None,z,True,105.7449351250034,105.7903093749992,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
cat,dogt,related,nonword,z,71,71,0,z,1,0.7444637499938835,None,0,71,71,51,106.52438183299819,,,,,,,,,,,,,106.51432612500503,106.52438183299819,106.6616335409999,106.66171108300477,106.66821683300077,106.70119050000358,106.70432874999824,106.71146512500127,106.71146512500127,,107.46365504099958,z,1,0.7444637499938835,None,z,True,106.66821683300077,106.71146512500127,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
cup,brick,unrelated,word,m,72,72,0,m,1,0.7333398330010823,None,0,72,72,40,107.47399112499988,,,,,,,,,,,,,107.46403337499942,107.47399112499988,107.61191374999908,107.61199279100401,107.61849549999897,107.6520969580015,107.65610320799897,107.67752362500323,107.67752362500323,,108.41400916600105,m,1,0.7333398330010823,None,m,True,107.61849549999897,107.67752362500323,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
cat,pencil,unrelated,word,m,73,73,0,m,1,0.6534342500017374,None,0,73,73,26,108.42291008299799,,,,,,,,,,,,,108.41450129100122,108.42291008299799,108.56174591599847,108.56182300000364,108.56849925000279,108.61197816600179,108.6159067500048,108.62245433300268,108.62245433300268,,109.28017600000021,m,1,0.6534342500017374,None,m,True,108.56849925000279,108.62245433300268,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
sun,light,related,word,m,74,74,0,m,1,0.5563092500015046,None,0,74,74,2,109.29063141599909,,,,,,,,,,,,,109.28058537500328,109.29063141599909,109.42844337499992,109.42852716600464,109.43506324999908,109.46878533300332,109.4723549160044,109.4944852080007,109.4944852080007,,110.05294258300273,m,1,0.5563092500015046,None,m,True,109.43506324999908,109.4944852080007,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
rain,engine,unrelated,word,m,75,75,0,m,1,0.5434523750009248,None,0,75,75,42,110.06355700000131,,,,,,,,,,,,,110.05329141599941,110.06355700000131,110.20237870800338,110.20243516600021,110.21182987499924,110.2449762910037,110.24874516599812,110.25539962499897,110.25539962499897,,110.80418425000244,m,1,0.5434523750009248,None,m,True,110.21182987499924,110.25539962499897,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
shirt,river,unrelated,word,m,76,76,0,m,1,0.5594842079954105,None,0,76,76,41,110.81518837500334,,,,,,,,,,,,,110.80459537500428,110.81518837500334,110.95520020800177,110.95525508300489,110.96184699999867,110.99547520800115,110.99986550000176,111.00635537500057,111.00635537500057,,111.57013008300419,m,1,0.5594842079954105,None,m,True,,111.00635537500057,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
cup,bricku,unrelated,nonword,z,77,77,0,z,1,0.5056579160009278,None,0,77,77,90,111.58113316600065,,,,,,,,,,,,,111.5705717910023,111.58113316600065,111.71933454100508,111.71939433299849,111.72834700000385,111.76234937499976,111.76646395800344,111.7731668330016,111.7731668330016,,112.28702524999972,z,1,0.5056579160009278,None,z,True,111.72834700000385,111.7731668330016,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
mother,bottlex,unrelated,nonword,z,78,78,0,z,1,0.5888369169988437,None,0,78,78,80,112.29774508300034,,,,,,,,,,,,,112.28744229100266,112.29774508300034,112.43395008300286,112.43399774999853,112.44508625000162,112.47889791600028,112.4833785830051,112.48996504100069,112.48996504100069,,113.08764150000206,z,1,0.5888369169988437,None,z,True,112.44508625000162,112.48996504100069,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
river,chairy,unrelated,nonword,z,79,79,0,z,1,0.6316252499964321,None,0,79,79,84,113.09847158299817,,,,,,,,,,,,,113.08807366600377,113.09847158299817,113.23538070799987,113.23544308300188,113.24459550000029,113.27880695799831,113.28254733300128,113.28915808300371,113.28915808300371,,113.93101337500411,z,1,0.6316252499964321,None,z,True,113.24459550000029,113.28915808300371,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
bird,wing,related,word,m,80,80,0,m,1,0.5529703749998589,None,0,80,80,10,113.94150595799874,,,,,,,,,,,,,113.93155225000373,113.94150595799874,114.07854795800085,114.07862966600078,114.08516420800152,114.11835204100498,114.12167883299844,114.12877045800269,114.12877045800269,,114.68747275000351,m,1,0.5529703749998589,None,m,True,114.08516420800152,114.12877045800269,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
salt,camera,unrelated,word,m,81,81,0,m,1,0.5634631249995437,None,0,81,81,47,114.69759441600036,,,,,,,,,,,,,114.68787495799916,114.69759441600036,114.83531583299919,114.83535441599815,114.84473166600219,114.87888154100074,114.88270724999893,114.88931037500151,114.88931037500151,,115.46323266599939,m,1,0.5634631249995437,None,m,True,114.84473166600219,114.88931037500151,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
flower,petal,related,word,m,82,82,0,m,1,2.006401750004443,None,0,82,82,24,115.47347974999866,,,,,,,,,,,,,115.46361412500119,115.47347974999866,115.61192983300134,115.61200449999887,115.61837991599896,115.65103120799904,115.6550081250025,115.66227920800156,115.66227920800156,117.16189637500065,117.68043312500231,m,1,2.006401750004443,None,m,True,115.61837991599896,115.66227920800156,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
bread,buttera,related,nonword,z,83,83,0,z,1,0.6279009169957135,None,0,83,83,53,117.69088887500402,,,,,,,,,,,,,117.68087854100304,117.69088887500402,117.83041604100436,117.83049479100009,117.83797241600405,117.87843166600214,117.8821526660031,117.88874458300415,117.88874458300415,,118.52011187500466,z,1,0.6279009169957135,None,z,True,117.83797241600405,117.88874458300415,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
river,chair,unrelated,word,m,84,84,0,m,1,0.5510165829982725,None,0,84,84,34,118.53092833299888,,,,,,,,,,,,,118.52055891600321,118.53092833299888,118.66859237500466,118.66864445800456,118.67856316600228,118.71197162500175,118.71600162499817,118.72270020800352,118.72270020800352,,119.28036654100288,m,1,0.5510165829982725,None,m,True,118.67856316600228,118.72270020800352,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
cup,tea,related,word,m,85,85,0,m,1,0.6594887920000474,None,0,85,85,15,119.29097345800255,,,,,,,,,,,,,119.28087912499905,119.29097345800255,119.42797233300371,119.4280348329994,119.43430904100387,119.46851087499817,119.47167366600479,119.48107066599914,119.48107066599914,,120.14719279100245,m,1,0.6594887920000474,None,m,True,119.43430904100387,119.48107066599914,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
sun,glassp,unrelated,nonword,z,86,86,0,z,1,1.143650207995961,None,0,86,86,77,120.15584633300023,,,,,,,,,,,,,120.14758179100318,120.15584633300023,120.2963957910033,120.29645633300242,120.30402012500417,120.34546912500082,120.34937070799788,120.35591629100236,120.35591629100236,,121.50365250000323,z,1,1.143650207995961,None,z,True,120.30402012500417,120.35591629100236,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
tree,leafw,related,nonword,z,87,87,0,z,1,0.703300124994712,None,0,87,87,70,121.51433325000107,,,,,,,,,,,,,121.50406654099788,121.51433325000107,121.65255316600087,121.65261250000185,121.66126508299931,121.69506987500063,121.6984850000008,121.705302416005,121.705302416005,,122.41343708299974,z,1,0.703300124994712,None,z,True,121.66126508299931,121.705302416005,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
pen,paperz,related,nonword,z,88,88,0,z,1,0.7444267909959308,None,0,88,88,68,122.42409033299919,,,,,,,,,,,,,122.41393320800125,122.42409033299919,122.5639158749982,122.56397070800449,122.57144358300138,122.61238208300347,122.61720720800076,122.62406083300448,122.62406083300448,,123.37937804100511,z,1,0.7444267909959308,None,z,True,122.57144358300138,122.62406083300448,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
doctor,tabler,unrelated,nonword,z,89,89,0,z,1,1.372802915997454,None,0,89,89,75,123.39037824999832,,,,,,,,,,,,,123.3798180829981,123.39037824999832,123.52929041600146,123.52934295799787,123.53581079099968,123.56885554100154,123.57236279100471,123.59464695800125,123.59464695800125,,124.97051870800351,z,1,1.372802915997454,None,z,True,123.53581079099968,123.59464695800125,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
doctor,table,unrelated,word,m,90,90,0,m,1,0.5852873750045546,None,0,90,90,25,124.98107145800168,,,,,,,,,,,,,124.97097795800073,124.98107145800168,125.11899429099867,125.11906029099919,125.12789500000508,125.16237708300469,125.16644129100314,125.17325233299925,125.17325233299925,,125.7634797080027,m,1,0.5852873750045546,None,m,True,125.12789500000508,125.17325233299925,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
car,engine,related,word,m,91,91,0,m,1,1.097588166994683,None,0,91,91,6,125.77413333300501,,,,,,,,,,,,,125.76386691600055,125.77413333300501,125.91352016600285,125.91357983300259,125.91981550000492,125.96191216599982,125.96607891600434,125.97291004100407,125.97291004100407,,127.0791945000019,m,1,1.097588166994683,None,m,True,125.91981550000492,125.97291004100407,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
river,water,related,word,m,92,92,0,m,1,0.793863541999599,None,0,92,92,9,127.08832866600278,,,,,,,,,,,,,127.07948179099913,127.08832866600278,127.22853004100034,127.22859345799952,127.23514054100087,127.27845974999946,127.28203595800005,127.28859304100479,127.28859304100479,,128.08702095800254,m,1,0.793863541999599,None,m,True,127.23514054100087,127.28859304100479,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
heart,beatu,related,nonword,z,93,93,0,z,1,0.5869307500033756,None,0,93,93,61,128.09738862499944,,,,,,,,,,,,,128.08745862499927,128.09738862499944,128.23731387500447,128.2373873329998,128.24599291600316,128.28491170800407,128.28856349999842,128.2954843330008,128.2954843330008,,128.88692379100394,z,1,0.5869307500033756,None,z,True,128.24599291600316,128.2954843330008,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
bread,musicq,unrelated,nonword,z,94,94,0,z,1,0.9626954999985173,None,0,94,94,78,128.8975419999988,,,,,,,,,,,,,128.8873590830044,128.8975419999988,129.03617400000076,129.03624404100265,129.04436545800127,129.0783197080018,129.08393312500266,129.09073637500114,129.09073637500114,,130.06320045800385,z,1,0.9626954999985173,None,z,True,129.04436545800127,129.09073637500114,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
car,window,unrelated,word,m,95,95,0,m,1,1.8277865830023075,None,0,95,95,31,130.07345445800456,,,,,,,,,,,,,130.06355050000275,130.07345445800456,130.21349766600179,130.2135602499984,130.22094862499944,130.2620735829987,130.26588916600303,130.27255258300283,130.27255258300283,131.76811916600127,132.10305291599798,m,1,1.8277865830023075,None,m,True,130.22094862499944,130.27255258300283,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
book,pageq,related,nonword,z,96,96,0,z,1,0.6025976250020904,None,0,96,96,58,132.11397062500328,,,,,,,,,,,,,132.1035779160011,132.11397062500328,132.2507428750032,132.25080341599823,132.2617203750051,132.29530550000345,132.29914850000205,132.30576049999945,132.30576049999945,,132.9134060409997,z,1,0.6025976250020904,None,z,True,132.2617203750051,132.30576049999945,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
shoe,sockp,related,nonword,z,97,97,0,z,1,0.7296728330038604,None,0,97,97,71,132.92193633300485,,,,,,,,,,,,,132.91378012500354,132.92193633300485,133.06219441600115,133.0622671250021,133.0687608330045,133.11219150000397,133.11609808300273,133.12268162499822,133.12268162499822,,133.86386199999833,z,1,0.7296728330038604,None,z,True,133.0687608330045,133.12268162499822,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
teacher,student,related,word,m,98,98,0,m,1,0.6841872920049354,None,0,98,98,4,133.87410483300482,,,,,,,,,,,,,133.8642502080038,133.87410483300482,134.01070266600436,134.01076970800204,134.01709908300109,134.05157658299868,134.05492091600172,134.06220195800415,134.06220195800415,,134.753544625004,m,1,0.6841872920049354,None,m,True,134.01709908300109,134.06220195800415,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
ball,mirror,unrelated,word,m,99,99,0,m,1,0.6777621669971268,None,0,99,99,48,134.76400016600383,,,,,,,,,,,,,134.75400920800166,134.76400016600383,134.90520412500337,134.90526008300367,134.91192870800296,134.9450885000042,134.948852583002,134.95550016600464,134.95550016600464,,135.63685558300494,m,1,0.6777621669971268,None,m,True,,134.95550016600464,,,,,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.63721150000492,135.6486999580011,136.14473333299975,136.1348937080038,,,,,,,,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.13497458300117,136.14473333299975,136.14473333299975,144.9136187910044,space,8.76078979200247,None,07,001,2025-11-18_10h38.32.868,solo project,,2025.1.1,120.40625020722361,2025-11-18 10h38.38.386309 +0530,
