pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trial_2.started,Fixation.started,Line1.started,Line2.started,Line3.started,Line4.started,Fixation.stopped,Probe.started,key_resp_2.started,trial_2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
-50,x,12,0,3,x,1,0.253882216,None,,,,,3,0,12,0,,,,,28.39955614,,28.39123213,28.39955614,29.39027897,29.39027897,29.39027897,29.39027897,29.39027897,30.39078607,30.39078607,30.65015782,x,1,0.253882216,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
150,v,13,1,3,v,1,0.22203853,None,,,,,3,1,13,1,,,,,30.65888209,,30.6504753,30.65888209,31.64043937,31.64043937,31.64043937,31.64043937,31.65595666,32.64940815,32.64940815,32.87422691,v,1,0.22203853,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
50,c,14,2,3,c,1,0.576869122,None,,,,,3,2,14,2,,,,,32.88224091,,32.87455377,32.88224091,33.87339867,33.87339867,33.87339867,33.87339867,33.87339867,34.87341987,34.87341987,35.45793895,c,1,0.576869122,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-150,z,15,3,3,z,1,0.233953544,None,,,,,3,3,15,3,,,,,35.46646476,,35.45825845,35.46646476,36.45685477,36.45685477,36.45685477,36.45685477,36.45685477,37.45724654,37.45724654,37.70022001,z,1,0.233953544,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-50,x,16,0,4,x,1,0.352916713,None,,,,,4,0,16,0,,,,,37.70855029,,37.7005571,37.70855029,38.69923801,38.69923801,38.69923801,38.69923801,38.70660228,39.69917817,39.69917817,40.05849444,x,1,0.352916713,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
150,v,17,1,4,v,1,0.235099494,None,,,,,4,1,17,1,,,,,40.08179564,,40.05881523,40.08179564,41.05684237,41.05684237,41.05684237,41.05684237,41.07294571,42.05686744,42.05686744,42.30012909,v,1,0.235099494,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
50,c,18,2,4,c,1,0.277924143,None,,,,,4,2,18,2,,,,,42.3083649,,42.30044202,42.3083649,43.29058099,43.29058099,43.29058099,43.29058099,43.30654564,44.29097237,44.29097237,44.57500199,c,1,0.277924143,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-150,z,19,3,4,z,1,0.577289253,None,,,,,4,3,19,3,,,,,44.58361615,,44.5753259,44.58361615,45.57356194,45.57356194,45.57356194,45.57356194,45.57356194,46.56556642,46.56556642,47.14994586,z,1,0.577289253,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-50,x,20,0,5,x,1,0.245561517,None,,,,,5,0,20,0,,,,,47.16274523,,47.15030155,47.16274523,48.14007386,48.14007386,48.14007386,48.14007386,48.15613424,49.14929323,49.14929323,49.40066562,x,1,0.245561517,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
150,v,21,1,5,v,1,0.269632499,None,,,,,5,1,21,1,,,,,49.40923639,,49.40097644,49.40923639,50.39906681,50.39906681,50.39906681,50.39906681,50.40626068,51.39893311,51.39893311,51.67529091,v,1,0.269632499,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
50,c,22,2,5,c,1,0.251665832,None,,,,,5,2,22,2,,,,,51.69845686,,51.67562871,51.69845686,52.67374569,52.67374569,52.67374569,52.67374569,52.68958471,53.67378122,53.67378122,53.93311489,c,1,0.251665832,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-150,z,23,3,5,z,1,0.21989343,None,,,,,5,3,23,3,,,,,53.94161709,,53.93344202,53.94161709,54.92332048,54.92332048,54.92332048,54.92332048,54.93855956,55.92366068,55.92366068,56.14977227,z,1,0.21989343,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-50,x,24,0,6,x,1,0.34265823,None,,,,,6,0,24,0,,,,,56.15807956,,56.15008343,56.15807956,57.1399424,57.1399424,57.1399424,57.1399424,57.15605823,58.13965824,58.13965824,58.49072938,x,1,0.34265823,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
150,v,25,1,6,v,1,0.352455869,None,,,,,6,1,25,1,,,,,58.49855758,,58.49106596,58.49855758,59.48903109,59.48903109,59.48903109,59.48903109,59.48903109,60.48991221,60.48991221,60.84944274,v,1,0.352455869,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
50,c,26,2,6,c,1,0.289738927,None,,,,,6,2,26,2,,,,,60.85851443,,60.84980808,60.85851443,61.84021485,61.84021485,61.84021485,61.84021485,61.8563107,62.84029818,62.84029818,63.13361495,c,1,0.289738927,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-150,z,27,3,6,z,1,0.240589558,None,,,,,6,3,27,3,,,,,63.14195635,,63.13392757,63.14195635,64.13234256,64.13234256,64.13234256,64.13234256,64.13962337,65.13250918,65.13250918,65.37492555,z,1,0.240589558,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-50,x,28,0,7,x,1,0.256962817,None,,,,,7,0,28,0,,,,,65.38176929,,65.37525244,65.38176929,66.37316411,66.37316411,66.37316411,66.37316411,66.37316411,67.37292442,67.37292442,67.63317941,x,1,0.256962817,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
150,v,29,1,7,v,1,0.479609798,None,,,,,7,1,29,1,,,,,67.64131123,,67.63350637,67.64131123,68.63211028,68.63211028,68.63211028,68.63211028,68.63909285,69.62322098,69.62322098,70.10783957,v,1,0.479609798,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
50,c,30,2,7,c,1,0.258737275,None,,,,,7,2,30,2,,,,,70.1164877,,70.10815941,70.1164877,71.10679079,71.10679079,71.10679079,71.10679079,71.11584568,72.10615846,72.10615846,72.36668123,c,1,0.258737275,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-150,z,31,3,7,z,1,0.193130566,None,,,,,7,3,31,3,,,,,72.37284312,,72.36700118,72.37284312,73.3654017,73.3654017,73.3654017,73.3654017,73.37286707,74.36542755,74.36542755,74.56651244,z,1,0.193130566,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-50,x,32,0,8,x,1,0.247034909,None,,,,,8,0,32,0,,,,,74.57478741,,74.56682495,74.57478741,75.56547848,75.56547848,75.56547848,75.56547848,75.57273171,76.56543124,76.56543124,76.81644959,x,1,0.247034909,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
150,v,33,1,8,v,1,0.173824878,None,,,,,8,1,33,1,,,,,76.82459412,,76.81676359,76.82459412,77.81541596,77.81541596,77.81541596,77.81541596,77.82271296,78.81557574,78.81557574,78.99939113,v,1,0.173824878,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
50,c,34,2,8,c,1,0.311506604,None,,,,,8,2,34,2,,,,,79.00789403,,78.99975064,79.00789403,79.98983696,79.98983696,79.98983696,79.98983696,80.00553634,80.98978138,80.98978138,81.30742519,c,1,0.311506604,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-150,z,35,3,8,z,1,0.281345733,None,,,,,8,3,35,3,,,,,81.31594683,,81.30775301,81.31594683,82.30634532,82.30634532,82.30634532,82.30634532,82.30634532,83.30580995,83.30580995,83.5902502,z,1,0.281345733,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-50,x,36,0,9,x,1,0.077904688,None,,,,,9,0,36,0,,,,,83.59887525,,83.59057444,83.59887525,84.5893477,84.5893477,84.5893477,84.5893477,84.5893477,85.59015651,85.59015651,85.67391022,x,1,0.077904688,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
150,v,37,1,9,v,1,0.290364331,None,,,,,9,1,37,1,,,,,85.68241847,,85.67422555,85.68241847,86.67262088,86.67262088,86.67262088,86.67262088,86.67262088,87.67262884,87.67262884,87.96595206,v,1,0.290364331,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
50,c,38,2,9,c,1,0.287772743,None,,,,,9,2,38,2,,,,,87.97414156,,87.96627015,87.97414156,88.96510243,88.96510243,88.96510243,88.96510243,88.97219731,89.9562623,89.9562623,90.2494967,c,1,0.287772743,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-150,z,39,3,9,z,1,0.261524806,None,,,,,9,3,39,3,,,,,90.25742287,,90.24980787,90.25742287,91.24825646,91.24825646,91.24825646,91.24825646,91.25514342,92.24829525,92.24829525,92.51542057,z,1,0.261524806,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-50,x,40,0,10,x,1,0.538417152,None,,,,,10,0,40,0,,,,,92.52416798,,92.51582705,92.52416798,93.50582864,93.50582864,93.50582864,93.50582864,93.52185992,94.50528787,94.50528787,95.04907746,x,1,0.538417152,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
150,v,41,1,10,v,1,0.266685429,None,,,,,10,1,41,1,,,,,95.05703543,,95.04939112,95.05703543,96.03909404,96.03909404,96.03909404,96.03909404,96.05508816,97.03888602,97.03888602,97.31510565,v,1,0.266685429,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
50,c,42,2,10,c,1,0.826094226,None,,,,,10,2,42,2,,,,,97.32316237,,97.31544822,97.32316237,98.30597095,98.30597095,98.30597095,98.30597095,98.31492863,99.30548421,99.30548421,100.1330581,c,1,0.826094226,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-150,z,43,3,10,z,1,0.199847611,None,,,,,10,3,43,3,,,,,100.139032,,100.1333872,100.139032,101.1316197,101.1316197,101.1316197,101.1316197,101.1391487,102.1315364,102.1315364,102.3326872,z,1,0.199847611,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-50,x,44,0,11,x,1,0.28074268,None,,,,,11,0,44,0,,,,,102.3388148,,102.3330142,102.3388148,103.3315808,103.3315808,103.3315808,103.3315808,103.3389092,104.331535,104.331535,104.6157882,x,1,0.28074268,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
150,v,45,1,11,v,1,0.966409171,None,,,,,11,1,45,1,,,,,104.6245446,,104.6161224,104.6245446,105.6058829,105.6058829,105.6058829,105.6058829,105.6216755,106.6147793,106.6147793,107.5827415,v,1,0.966409171,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
50,c,46,2,11,c,1,0.158484744,None,,,,,11,2,46,2,,,,,107.5887236,,107.5830748,107.5887236,108.581482,108.581482,108.581482,108.581482,108.5883959,109.5813084,109.5813084,109.7487949,c,1,0.158484744,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-150,z,47,3,11,z,1,0.251150105,None,,,,,11,3,47,3,,,,,109.7567077,,109.7491116,109.7567077,110.7384997,110.7384997,110.7384997,110.7384997,110.7552822,111.7388023,111.7388023,111.9987352,z,1,0.251150105,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-50,x,48,0,12,x,1,0.326389465,None,,,,,12,0,48,0,,,,,112.0066099,,111.9990476,112.0066099,112.9888122,112.9888122,112.9888122,112.9888122,113.0050152,113.9976618,113.9976618,114.3323627,x,1,0.326389465,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
150,v,49,1,12,v,1,0.592343582,None,,,,,12,1,49,1,,,,,114.3406036,,114.3326772,114.3406036,115.3221965,115.3221965,115.3221965,115.3221965,115.3383295,116.3313737,116.3313737,116.9321874,v,1,0.592343582,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
50,c,50,2,12,c,1,0.405959945,None,,,,,12,2,50,2,,,,,116.9404799,,116.9325591,116.9404799,117.9223266,117.9223266,117.9223266,117.9223266,117.9383826,118.9217304,118.9217304,119.3323284,c,1,0.405959945,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-150,z,51,3,12,z,1,0.295234115,None,,,,,12,3,51,3,,,,,119.3402137,,119.3326429,119.3402137,120.3313548,120.3313548,120.3313548,120.3313548,120.3385806,121.3313002,121.3313002,121.632032,z,1,0.295234115,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-50,x,52,0,13,x,1,0.338125503,None,,,,,13,0,52,0,,,,,121.6400569,,121.6323585,121.6400569,122.6218335,122.6218335,122.6218335,122.6218335,122.6381699,123.6224553,123.6224553,123.965752,x,1,0.338125503,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
150,v,53,1,13,v,1,0.23585053,None,,,,,13,1,53,1,,,,,123.9737699,,123.9660761,123.9737699,124.9645621,124.9645621,124.9645621,124.9645621,124.9713353,125.9644858,125.9644858,126.2069011,v,1,0.23585053,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
50,c,54,2,13,c,1,0.327791924,None,,,,,13,2,54,2,,,,,126.2154389,,126.2072315,126.2154389,127.2050976,127.2050976,127.2050976,127.2050976,127.214416,128.2063616,128.2063616,128.5403002,c,1,0.327791924,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-150,z,55,3,13,z,1,0.276975066,None,,,,,13,3,55,3,,,,,128.5487946,,128.5406213,128.5487946,129.5381324,129.5381324,129.5381324,129.5381324,129.5381324,130.5391747,130.5391747,130.8229135,z,1,0.276975066,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-50,x,56,0,14,x,1,0.579422809,None,,,,,14,0,56,0,,,,,130.8312958,,130.8232265,130.8312958,131.8220068,131.8220068,131.8220068,131.8220068,131.8220068,132.8217412,132.8217412,133.4068588,x,1,0.579422809,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
150,v,57,1,14,v,1,0.303452744,None,,,,,14,1,57,1,,,,,133.4152171,,133.4071733,133.4152171,134.4051848,134.4051848,134.4051848,134.4051848,134.4051848,135.4054925,135.4054925,135.7152613,v,1,0.303452744,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
50,c,58,2,14,c,1,0.311766502,None,,,,,14,2,58,2,,,,,135.7231905,,135.7155718,135.7231905,136.7054557,136.7054557,136.7054557,136.7054557,136.7213014,137.7050553,137.7050553,138.0233548,c,1,0.311766502,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-150,z,59,3,14,z,1,0.256171376,None,,,,,14,3,59,3,,,,,138.0317423,,138.0236781,138.0317423,139.0217224,139.0217224,139.0217224,139.0217224,139.0217224,140.0215637,140.0215637,140.282068,z,1,0.256171376,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-50,x,60,0,15,x,1,0.22347023,None,,,,,15,0,60,0,,,,,140.2906249,,140.2823921,140.2906249,141.2810842,141.2810842,141.2810842,141.2810842,141.2878819,142.2810816,142.2810816,142.5143755,x,1,0.22347023,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
150,v,61,1,15,v,1,0.260058723,None,,,,,15,1,61,1,,,,,142.5223367,,142.5147106,142.5223367,143.5047185,143.5047185,143.5047185,143.5047185,143.5142886,144.5055066,144.5055066,144.7729478,v,1,0.260058723,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
50,c,62,2,15,c,1,0.252337348,None,,,,,15,2,62,2,,,,,144.7815832,,144.7732727,144.7815832,145.7716768,145.7716768,145.7716768,145.7716768,145.7716768,146.7721185,146.7721185,147.0314859,c,1,0.252337348,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-150,z,63,3,15,z,1,0.190915429,None,,,,,15,3,63,3,,,,,147.0401088,,147.0318993,147.0401088,148.0212268,148.0212268,148.0212268,148.0212268,148.0376513,149.0215249,149.0215249,149.215103,z,1,0.190915429,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
-50,x,64,0,16,x,1,0.317375733,None,,,,,16,0,64,0,,,,,149.2238194,,149.2154399,149.2238194,150.2050551,150.2050551,150.2050551,150.2050551,150.2213745,151.2049615,151.2049615,151.5316832,x,1,0.317375733,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
150,v,65,1,16,v,1,0.461749777,None,,,,,16,1,65,1,,,,,151.5396022,,151.5319985,151.5396022,152.5219227,152.5219227,152.5219227,152.5219227,152.5378023,153.5213563,153.5213563,153.9892708,v,1,0.461749777,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
50,c,66,2,16,c,1,0.168010128,None,,,,,16,2,66,2,,,,,153.9976431,,153.9895919,153.9976431,154.9882803,154.9882803,154.9882803,154.9882803,154.9882803,155.9880714,155.9880714,156.1649361,c,1,0.168010128,None,,,,,,,,,,,,,,,3,1,2025-10-02_17h39.23.564,Motor Sequence Learning,,2025.1.1,84.45551774,2025-10-02 17h39.32.852783 +0530
