pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trial_2.started,Fixation.started,Line1.started,Line2.started,Line3.started,Line4.started,Fixation.stopped,Probe.started,key_resp_2.started,trial_2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
-50,x,36,0,9,x,1,1.125455649,None,,,,,9,0,36,0,,,,,83.47562749,,83.46807729,83.47562749,84.46591765,84.46591765,84.46591765,84.46591765,84.46591765,85.4666825,85.4666825,86.59398091,x,1,1.125455649,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
150,v,37,1,9,v,1,0.306243076,None,,,,,9,1,37,1,,,,,86.59988042,,86.59430064,86.59988042,87.59271214,87.59271214,87.59271214,87.59271214,87.59945392,88.59278244,88.59278244,88.9013695,v,1,0.306243076,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
50,c,38,2,9,c,1,0.285088572,None,,,,,9,2,38,2,,,,,88.90912323,,88.90168953,88.90912323,89.90006126,89.90006126,89.90006126,89.90006126,89.90006126,90.89985124,90.89985124,91.19337484,c,1,0.285088572,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
-150,z,39,3,9,z,1,0.287859847,None,,,,,9,3,39,3,,,,,91.20124208,,91.19369126,91.20124208,92.18370027,92.18370027,92.18370027,92.18370027,92.19263502,93.18303393,93.18303393,93.47638633,z,1,0.287859847,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
-50,x,40,0,10,x,1,0.306279683,None,,,,,10,0,40,0,,,,,93.48574641,,93.47677268,93.48574641,94.46619191,94.46619191,94.46619191,94.46619191,94.48271042,95.46660383,95.46660383,95.7770244,x,1,0.306279683,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
150,v,41,1,10,v,1,0.266785569,None,,,,,10,1,41,1,,,,,95.78491875,,95.77733876,95.78491875,96.77582751,96.77582751,96.77582751,96.77582751,96.78259659,97.77590438,97.77590438,98.04410016,v,1,0.266785569,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
50,c,42,2,10,c,1,0.297842193,None,,,,,10,2,42,2,,,,,98.05004655,,98.04443594,98.05004655,99.0425849,99.0425849,99.0425849,99.0425849,99.04930526,100.0426523,100.0426523,100.3435804,c,1,0.297842193,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
-150,z,43,3,10,z,1,0.459845896,None,,,,,10,3,43,3,,,,,100.3522075,,100.3439166,100.3522075,101.3426697,101.3426697,101.3426697,101.3426697,101.350023,102.3425702,102.3425702,102.8101559,z,1,0.459845896,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
-50,x,44,0,11,x,1,0.277289086,None,,,,,11,0,44,0,,,,,102.817983,,102.8104951,102.817983,103.8092063,103.8092063,103.8092063,103.8092063,103.8161345,104.809045,104.809045,105.0933461,x,1,0.277289086,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
150,v,45,1,11,v,1,0.278062413,None,,,,,11,1,45,1,,,,,105.1012856,,105.0936681,105.1012856,106.0835759,106.0835759,106.0835759,106.0835759,106.0997301,107.0831408,107.0831408,107.368078,v,1,0.278062413,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
50,c,46,2,11,c,1,0.277335365,None,,,,,11,2,46,2,,,,,107.3764611,,107.3683979,107.3764611,108.3663402,108.3663402,108.3663402,108.3663402,108.3663402,109.3667705,109.3667705,109.6511849,c,1,0.277335365,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
-150,z,47,3,11,z,1,0.398910399,None,,,,,11,3,47,3,,,,,109.6627809,,109.6515105,109.6627809,110.6495498,110.6495498,110.6495498,110.6495498,110.6591546,111.6500889,111.6500889,112.050711,z,1,0.398910399,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
-50,x,48,0,12,x,1,0.25233242,None,,,,,12,0,48,0,,,,,112.0589406,,112.0510468,112.0589406,113.0498473,113.0498473,113.0498473,113.0498473,113.0498473,114.0497057,114.0497057,114.3098097,x,1,0.25233242,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
150,v,49,1,12,v,1,0.523854713,None,,,,,12,1,49,1,,,,,114.3183392,,114.3101289,114.3183392,115.2993759,115.2993759,115.2993759,115.2993759,115.315609,116.3089922,116.3089922,116.8429812,v,1,0.523854713,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
50,c,50,2,12,c,1,0.288990516,None,,,,,12,2,50,2,,,,,116.8543549,,116.8433014,116.8543549,117.8336568,117.8336568,117.8336568,117.8336568,117.8492288,118.833697,118.833697,119.1268687,c,1,0.288990516,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
-150,z,51,3,12,z,1,0.315751558,None,,,,,12,3,51,3,,,,,119.135558,,119.1271893,119.135558,120.1258686,120.1258686,120.1258686,120.1258686,120.1327659,121.1258759,121.1258759,121.4436439,z,1,0.315751558,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
-50,x,52,0,13,x,1,0.645392727,None,,,,,13,0,52,0,,,,,121.4496971,,121.4439647,121.4496971,122.4424438,122.4424438,122.4424438,122.4424438,122.4493301,123.4422625,123.4422625,124.0931454,x,1,0.645392727,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
150,v,53,1,13,v,1,0.201392796,None,,,,,13,1,53,1,,,,,124.1018469,,124.0934609,124.1018469,125.0833248,125.0833248,125.0833248,125.0833248,125.0986688,126.0830019,126.0830019,126.2931642,v,1,0.201392796,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
50,c,54,2,13,c,1,0.266154391,None,,,,,13,2,54,2,,,,,126.3013059,,126.2934888,126.3013059,127.2827838,127.2827838,127.2827838,127.2827838,127.2993502,128.283036,128.283036,128.5509104,c,1,0.266154391,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
-150,z,55,3,13,z,1,0.254723311,None,,,,,13,3,55,3,,,,,128.5587982,,128.5512407,128.5587982,129.5500025,129.5500025,129.5500025,129.5500025,129.5500025,130.5503913,130.5503913,130.8101805,z,1,0.254723311,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
-50,x,56,0,14,x,1,0.285104411,None,,,,,14,0,56,0,,,,,130.8188744,,130.8105036,130.8188744,131.8089605,131.8089605,131.8089605,131.8089605,131.81591,132.808961,132.808961,133.1008753,x,1,0.285104411,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
150,v,57,1,14,v,1,0.261717119,None,,,,,14,1,57,1,,,,,133.1094777,,133.1012032,133.1094777,134.0997172,134.0997172,134.0997172,134.0997172,134.0997172,135.1001718,135.1001718,135.3686325,v,1,0.261717119,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
50,c,58,2,14,c,1,0.254454761,None,,,,,14,2,58,2,,,,,135.3784356,,135.3689694,135.3784356,136.3668588,136.3668588,136.3668588,136.3668588,136.375179,137.3674034,137.3674034,137.6270866,c,1,0.254454761,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
-150,z,59,3,14,z,1,0.57713331,None,,,,,14,3,59,3,,,,,137.6353558,,137.6274039,137.6353558,138.6257594,138.6257594,138.6257594,138.6257594,138.6334039,139.6415839,139.6415839,140.220417,z,1,0.57713331,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
-50,x,60,0,15,x,1,0.45692816,None,,,,,15,0,60,0,,,,,140.2429096,,140.2207504,140.2429096,141.2173459,141.2173459,141.2173459,141.2173459,141.2332566,142.2167452,142.2167452,142.6768238,x,1,0.45692816,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
150,v,61,1,15,v,1,0.286955445,None,,,,,15,1,61,1,,,,,142.6860623,,142.6772611,142.6860623,143.6754911,143.6754911,143.6754911,143.6754911,143.6827219,144.6757242,144.6757242,144.9669997,v,1,0.286955445,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
50,c,62,2,15,c,1,0.344532079,None,,,,,15,2,62,2,,,,,144.9754862,,144.9673332,144.9754862,145.96621,145.96621,145.96621,145.96621,145.96621,146.9659856,146.9659856,147.3177359,c,1,0.344532079,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
-150,z,63,3,15,z,1,0.274422522,None,,,,,15,3,63,3,,,,,147.326187,,147.3180564,147.326187,148.3161382,148.3161382,148.3161382,148.3161382,148.3161382,149.3168576,149.3168576,149.5931017,z,1,0.274422522,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
-50,x,64,0,16,x,1,0.272032576,None,,,,,16,0,64,0,,,,,149.5991334,,149.5934321,149.5991334,150.5920017,150.5920017,150.5920017,150.5920017,150.5920017,151.5922139,151.5922139,151.8668004,x,1,0.272032576,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
150,v,65,1,16,v,1,1.279964897,None,,,,,16,1,65,1,,,,,151.8749205,,151.8671299,151.8749205,152.8659934,152.8659934,152.8659934,152.8659934,152.8659934,153.8661394,153.8661394,155.1506483,v,1,1.279964897,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
50,c,66,2,16,c,1,0.336865651,None,,,,,16,2,66,2,,,,,155.1592995,,155.1509764,155.1592995,156.1494097,156.1494097,156.1494097,156.1494097,156.1494097,157.1498384,157.1498384,157.4930799,c,1,0.336865651,None,,,,,,,,,,,,,,,5,1,2025-10-02_18h00.45.680,Motor Sequence Learning,,2025.1.1,89.10441622,2025-10-02 18h00.56.765510 +0530
