thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
21,0,21,[np.float64(-0.40444444444444444)],[np.float64(-0.06666666666666667)],[1],[0],[0],[1.1440700520179234],['target'],21,0,21,0,37.75080230401363,,5,37.7361768130213,37.75080230401363,37.75080230401363,0.042074389988556504,38.88035500998376,[np.float64(-0.40444444444444444)],[np.float64(-0.06666666666666667)],[1],[0],[0],[1.1440700520179234],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
22,0,22,[np.float64(0.32555555555555554)],[np.float64(-0.2311111111111111)],[1],[0],[0],[1.7694494780153036],['target'],22,0,22,0,38.98389369400684,,10,38.962999019015115,38.98389369400684,38.98389369400684,0.08246218599379063,40.732555382011924,[np.float64(0.32555555555555554)],[np.float64(-0.2311111111111111)],[1],[0],[0],[1.7694494780153036],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
23,0,23,[np.float64(0.27111111111111114)],[np.float64(-0.18222222222222223)],[1],[0],[0],[1.2188410559901968],['target'],23,0,23,0,40.835550162009895,,10,40.8153526490205,40.835550162009895,40.835550162009895,0.08256233698921278,42.0343570120167,[np.float64(0.27111111111111114)],[np.float64(-0.18222222222222223)],[1],[0],[0],[1.2188410559901968],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
24,0,24,[np.float64(-0.4711111111111111)],[np.float64(0.4955555555555556)],[1],[0],[0],[1.7116032470366918],['target'],24,0,24,0,42.09433719201479,,5,42.079837382014375,42.09433719201479,42.09433719201479,0.04525619000196457,43.79155920998892,[np.float64(-0.4711111111111111)],[np.float64(0.4955555555555556)],[1],[0],[0],[1.7116032470366918],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
25,0,25,[np.float64(-0.33)],[np.float64(0.015555555555555555)],[1],[0],[0],[1.1159816540312022],['target'],25,0,25,0,43.84859841602156,,5,43.833282617037185,43.84859841602156,43.84859841602156,0.04153139499248937,44.94937216700055,[np.float64(-0.33)],[np.float64(0.015555555555555555)],[1],[0],[0],[1.1159816540312022],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
26,0,26,[np.float64(-0.40555555555555556)],[np.float64(0.19666666666666666)],[1],[0],[0],[1.0213474379852414],['target'],26,0,26,0,45.053734504035674,,10,45.03168168803677,45.053734504035674,45.053734504035674,0.08213318500202149,46.053169112012256,[np.float64(-0.40555555555555556)],[np.float64(0.19666666666666666)],[1],[0],[0],[1.0213474379852414],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
27,0,27,[np.float64(-0.3711111111111111)],[np.float64(0.12666666666666668)],[1],[0],[0],[0.9144482070114464],['target'],27,0,27,0,46.15719237999292,,10,46.137147332017776,46.15719237999292,46.15719237999292,0.08368425897788256,47.05172849702649,[np.float64(-0.3711111111111111)],[np.float64(0.12666666666666668)],[1],[0],[0],[0.9144482070114464],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
28,0,28,[np.float64(0.41)],[np.float64(-0.38)],[1],[0],[0],[1.6912312479689717],['target'],28,0,28,0,47.15681504801614,,10,47.13488291000249,47.15681504801614,47.15681504801614,0.08286357700126246,48.82619849703042,[np.float64(0.41)],[np.float64(-0.38)],[1],[0],[0],[1.6912312479689717],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
29,0,29,[np.float64(-0.47)],[np.float64(-0.30777777777777776)],[1],[0],[0],[1.6444553369656205],['target'],29,0,29,0,48.929457499994896,,10,48.90822260302957,48.929457499994896,48.929457499994896,0.08185689995298162,50.55283048300771,[np.float64(-0.47)],[np.float64(-0.30777777777777776)],[1],[0],[0],[1.6444553369656205],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
30,0,30,[np.float64(-0.4311111111111111)],[np.float64(-0.47444444444444445)],[1],[0],[0],[1.8390281299944036],['target'],30,0,30,0,50.65784610301489,,10,50.63658587698592,50.65784610301489,50.65784610301489,0.08345651597483084,52.47571970499121,[np.float64(-0.4311111111111111)],[np.float64(-0.47444444444444445)],[1],[0],[0],[1.8390281299944036],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
31,0,31,[np.float64(-0.49)],[np.float64(-0.4)],[1],[0],[0],[1.464033983007539],['target'],31,0,31,0,52.53390539000975,,5,52.51909178402275,52.53390539000975,52.53390539000975,0.04315127700101584,53.98326198500581,[np.float64(-0.49)],[np.float64(-0.4)],[1],[0],[0],[1.464033983007539],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
32,0,32,[np.float64(0.30333333333333334)],[np.float64(0.29333333333333333)],[1],[0],[0],[1.3344272170215845],['target'],32,0,32,0,54.089930062007625,,10,54.068696219997946,54.089930062007625,54.089930062007625,0.08520544302882627,55.403240690007806,[np.float64(0.30333333333333334)],[np.float64(0.29333333333333333)],[1],[0],[0],[1.3344272170215845],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
33,0,33,[np.float64(0.4533333333333333)],[np.float64(0.4633333333333333)],[1],[0],[0],[1.8284261010121554],['target'],33,0,33,0,55.50922559900209,,10,55.48619183403207,55.50922559900209,55.50922559900209,0.08265801897505298,57.31470780301606,[np.float64(0.4533333333333333)],[np.float64(0.4633333333333333)],[1],[0],[0],[1.8284261010121554],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
34,0,34,[np.float64(-0.08222222222222222)],[np.float64(-0.2688888888888889)],[1],[0],[0],[1.7886281489627436],['target'],34,0,34,0,57.417804903991055,,10,57.39773479703581,57.417804903991055,57.417804903991055,0.08284321305109188,59.18651334597962,[np.float64(-0.08222222222222222)],[np.float64(-0.2688888888888889)],[1],[0],[0],[1.7886281489627436],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
35,0,35,[np.float64(-0.4722222222222222)],[np.float64(-0.06666666666666667)],[1],[0],[0],[1.144554034981411],['target'],35,0,35,0,59.290633046999574,,10,59.270292070985306,59.290633046999574,59.290633046999574,0.083403418015223,60.41499277303228,[np.float64(-0.4722222222222222)],[np.float64(-0.06666666666666667)],[1],[0],[0],[1.144554034981411],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
36,0,36,[np.float64(-0.23)],[np.float64(-0.14555555555555555)],[1],[0],[0],[1.2272668079822324],['target'],36,0,36,0,60.47289263398852,,5,60.457728362991475,60.47289263398852,60.47289263398852,0.04249208600958809,61.68514740699902,[np.float64(-0.23)],[np.float64(-0.14555555555555555)],[1],[0],[0],[1.2272668079822324],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
37,0,37,[np.float64(-0.34444444444444444)],[np.float64(-0.38666666666666666)],[1],[0],[0],[1.2154447830398567],['target'],37,0,37,0,61.78982982400339,,10,61.768475455988664,61.78982982400339,61.78982982400339,0.08309231704333797,62.984059693000745,[np.float64(-0.34444444444444444)],[np.float64(-0.38666666666666666)],[1],[0],[0],[1.2154447830398567],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
38,0,38,[np.float64(-0.27111111111111114)],[np.float64(-0.17777777777777778)],[1],[0],[0],[0.9255422049900517],['target'],38,0,38,0,63.04272587801097,,5,63.02787283202633,63.04272587801097,63.04272587801097,0.04352566000306979,63.953525074000936,[np.float64(-0.27111111111111114)],[np.float64(-0.17777777777777778)],[1],[0],[0],[0.9255422049900517],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
39,0,39,[np.float64(-0.25666666666666665)],[np.float64(-0.20444444444444446)],[1],[0],[0],[0.7268295329995453],['target'],39,0,39,0,64.05848368199077,,10,64.03675519302487,64.05848368199077,64.05848368199077,0.08304312103427947,64.76369576301659,[np.float64(-0.25666666666666665)],[np.float64(-0.20444444444444446)],[1],[0],[0],[0.7268295329995453],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
40,0,40,[np.float64(-0.3788888888888889)],[np.float64(-0.3888888888888889)],[1],[0],[0],[1.336394559009932],['target'],40,0,40,0,64.82294242503121,,5,64.80629401700571,64.82294242503121,64.82294242503121,0.042360348044894636,66.14279943698784,[np.float64(-0.3788888888888889)],[np.float64(-0.3888888888888889)],[1],[0],[0],[1.336394559009932],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
41,0,41,[np.float64(0.14888888888888888)],[np.float64(-0.1988888888888889)],[1],[0],[0],[1.4096296079806052],['target'],41,0,41,0,66.24502641701838,,10,66.22472077503335,66.24502641701838,66.24502641701838,0.08174110000254586,67.63456389401108,[np.float64(0.14888888888888888)],[np.float64(-0.1988888888888889)],[1],[0],[0],[1.4096296079806052],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
42,0,42,[np.float64(-0.3277777777777778)],[np.float64(0.29888888888888887)],[1],[0],[0],[2.2358465100405738],['target'],42,0,42,0,67.74005088798003,,10,67.71832919801818,67.74005088798003,67.74005088798003,0.08347089996095747,69.95431345101679,[np.float64(-0.3277777777777778)],[np.float64(0.29888888888888887)],[1],[0],[0],[2.2358465100405738],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
43,0,43,[np.float64(0.09444444444444444)],[np.float64(0.42444444444444446)],[1],[0],[0],[1.3893461810075678],['target'],43,0,43,0,70.05795687099453,,10,70.03819853201276,70.05795687099453,70.05795687099453,0.08358982496429235,71.42765303200576,[np.float64(0.09444444444444444)],[np.float64(0.42444444444444446)],[1],[0],[0],[1.3893461810075678],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
44,0,44,[np.float64(-0.06666666666666667)],[np.float64(0.09222222222222222)],[1],[0],[0],[1.2825375139946118],['target'],44,0,44,0,71.53061132202856,,10,71.51051362598082,71.53061132202856,71.53061132202856,0.08263651805464178,72.79321228800109,[np.float64(-0.06666666666666667)],[np.float64(0.09222222222222222)],[1],[0],[0],[1.2825375139946118],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
45,0,45,[np.float64(-0.34444444444444444)],[np.float64(-0.11888888888888889)],[1],[0],[0],[1.1176658619660884],['target'],45,0,45,0,72.89681976899737,,10,72.87599179503741,72.89681976899737,72.89681976899737,0.08254717296222225,73.99376953300089,[np.float64(-0.34444444444444444)],[np.float64(-0.11888888888888889)],[1],[0],[0],[1.1176658619660884],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
46,0,46,[np.float64(0.4011111111111111)],[np.float64(-0.04)],[1],[0],[0],[1.4312209189520217],['target'],46,0,46,0,74.05201053101337,,5,74.03676946798805,74.05201053101337,74.05201053101337,0.04277564201038331,75.46810362802353,[np.float64(0.4011111111111111)],[np.float64(-0.04)],[1],[0],[0],[1.4312209189520217],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
47,0,47,[np.float64(0.3277777777777778)],[np.float64(-0.21777777777777776)],[1],[0],[0],[1.7579823800479062],['target'],47,0,47,0,75.57186370698037,,10,75.55133470101282,75.57186370698037,75.57186370698037,0.08303942700149491,77.30945180100389,[np.float64(0.3277777777777778)],[np.float64(-0.21777777777777776)],[1],[0],[0],[1.7579823800479062],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
48,0,48,[np.float64(0.44666666666666666)],[np.float64(0.1988888888888889)],[1],[0],[0],[1.5728005759883672],['target'],48,0,48,0,77.37006378598744,,5,77.35311684699263,77.37006378598744,77.37006378598744,0.043388129968661815,78.92600506998133,[np.float64(0.44666666666666666)],[np.float64(0.1988888888888889)],[1],[0],[0],[1.5728005759883672],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
49,0,49,[np.float64(0.18)],[np.float64(-0.46)],[1],[0],[0],[1.7527596379513852],['target'],49,0,49,0,79.02773075300502,,10,79.0074775069952,79.02773075300502,79.02773075300502,0.08133199397707358,80.76041485799942,[np.float64(0.18)],[np.float64(-0.46)],[1],[0],[0],[1.7527596379513852],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
50,0,50,[np.float64(0.4388888888888889)],[np.float64(-0.08666666666666667)],[1],[0],[0],[1.4839476449997164],['target'],50,0,50,0,80.86432433099253,,10,80.84305394801777,80.86432433099253,80.86432433099253,0.08240912499604747,82.3271393509931,[np.float64(0.4388888888888889)],[np.float64(-0.08666666666666667)],[1],[0],[0],[1.4839476449997164],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
51,0,51,[np.float64(0.03666666666666667)],[np.float64(0.08)],[1],[0],[0],[1.4543032830115408],['target'],51,0,51,0,82.43390838103369,,10,82.41125116701005,82.43390838103369,82.43390838103369,0.0838368900003843,83.86569365201285,[np.float64(0.03666666666666667)],[np.float64(0.08)],[1],[0],[0],[1.4543032830115408],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
52,0,52,[np.float64(0.02)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.2821982119930908],['target'],52,0,52,0,83.97169013600796,,10,83.94978045101743,83.97169013600796,83.97169013600796,0.08380305604077876,85.23207122198073,[np.float64(0.02)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.2821982119930908],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
53,0,53,[np.float64(-0.4222222222222222)],[np.float64(-0.3877777777777778)],[1],[0],[0],[1.6250310810282826],['target'],53,0,53,0,85.28933772002347,,5,85.27394856698811,85.28933772002347,85.28933772002347,0.04169602901674807,86.89909085998079,[np.float64(-0.4222222222222222)],[np.float64(-0.3877777777777778)],[1],[0],[0],[1.6250310810282826],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
54,0,54,[np.float64(0.4066666666666667)],[np.float64(-0.2288888888888889)],[1],[0],[0],[1.3848398110130802],['target'],54,0,54,0,86.95785984001122,,5,86.94112723198486,86.95785984001122,86.95785984001122,0.041849817032925785,88.32610836502863,[np.float64(0.4066666666666667)],[np.float64(-0.2288888888888889)],[1],[0],[0],[1.3848398110130802],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
55,0,55,[np.float64(0.23222222222222222)],[np.float64(-0.21222222222222223)],[1],[0],[0],[0.88947510602884],['target'],55,0,55,0,88.43092721601715,,10,88.41079870302929,88.43092721601715,88.43092721601715,0.08437578001758084,89.30041379499016,[np.float64(0.23222222222222222)],[np.float64(-0.21222222222222223)],[1],[0],[0],[0.88947510602884],['target'],02,001,2025-09-29_14h42.52.784,Visual Search,,2025.1.1,81.0851351146054,2025-09-29 14h43.08.396030 +0530,
