thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
56,0,56,[np.float64(0.4111111111111111)],[np.float64(-0.47444444444444445)],[1],[0],[0],[2.2273923499742523],['target'],56,0,56,0,76.61840980697889,,5,76.60333591897506,76.61840980697889,76.61840980697889,0.041448117000982165,78.83083612495102,[np.float64(0.4111111111111111)],[np.float64(-0.47444444444444445)],[1],[0],[0],[2.2273923499742523],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
57,0,57,[np.float64(-0.10111111111111111)],[np.float64(0.3288888888888889)],[1],[0],[0],[1.2292934970464557],['target'],57,0,57,0,78.88853757397737,,5,78.87319295300404,78.88853757397737,78.88853757397737,0.04217236099066213,80.10263429494807,[np.float64(-0.10111111111111111)],[np.float64(0.3288888888888889)],[1],[0],[0],[1.2292934970464557],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
58,0,58,[np.float64(-0.06777777777777778)],[np.float64(0.25222222222222224)],[1],[0],[0],[0.9037689489778131],['target'],58,0,58,0,80.16175973799545,,5,80.14566043799277,80.16175973799545,80.16175973799545,0.042451412009540945,81.04952110099839,[np.float64(-0.06777777777777778)],[np.float64(0.25222222222222224)],[1],[0],[0],[0.9037689489778131],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
59,0,59,[np.float64(0.15555555555555556)],[np.float64(0.023333333333333334)],[1],[0],[0],[1.2696469870279543],['target'],59,0,59,0,81.10644674196374,,5,81.09138510195771,81.10644674196374,81.10644674196374,0.041714664024766535,82.36114034196362,[np.float64(0.15555555555555556)],[np.float64(0.023333333333333334)],[1],[0],[0],[1.2696469870279543],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
60,0,60,[np.float64(0.17222222222222222)],[np.float64(0.05333333333333334)],[1],[0],[0],[0.7953061829903163],['target'],60,0,60,0,82.46346724499017,,10,82.44337006600108,82.46346724499017,82.46346724499017,0.08205355796962976,83.23881149099907,[np.float64(0.17222222222222222)],[np.float64(0.05333333333333334)],[1],[0],[0],[0.7953061829903163],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
61,0,61,[np.float64(0.47444444444444445)],[np.float64(0.35888888888888887)],[1],[0],[0],[1.3188293259590864],['target'],61,0,61,0,83.29823504498927,,5,83.28316246496979,83.29823504498927,83.29823504498927,0.04407804599031806,84.60209997399943,[np.float64(0.47444444444444445)],[np.float64(0.35888888888888887)],[1],[0],[0],[1.3188293259590864],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
62,0,62,[np.float64(0.4255555555555556)],[np.float64(-0.3655555555555556)],[1],[0],[0],[1.4229873840231448],['target'],62,0,62,0,84.65959441295126,,5,84.64440929295961,84.65959441295126,84.65959441295126,0.04212847101734951,86.06751927197911,[np.float64(0.4255555555555556)],[np.float64(-0.3655555555555556)],[1],[0],[0],[1.4229873840231448],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
63,0,63,[np.float64(-0.09)],[np.float64(-0.19)],[1],[0],[0],[0.9168490599840879],['target'],63,0,63,0,86.17356284195557,,10,86.1509318749886,86.17356284195557,86.17356284195557,0.08321093395352364,87.06814571795985,[np.float64(-0.09)],[np.float64(-0.19)],[1],[0],[0],[0.9168490599840879],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
64,0,64,[np.float64(0.2866666666666667)],[np.float64(-0.15888888888888889)],[1],[0],[0],[1.1479907400207594],['target'],64,0,64,0,87.17414548195666,,10,87.15219212399097,87.17414548195666,87.17414548195666,0.08368610497564077,88.30028716399102,[np.float64(0.2866666666666667)],[np.float64(-0.15888888888888889)],[1],[0],[0],[1.1479907400207594],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
65,0,65,[np.float64(-0.49444444444444446)],[np.float64(-0.32222222222222224)],[1],[0],[0],[1.5622983850189485],['target'],65,0,65,0,88.40338365494972,,10,88.38289692997932,88.40338365494972,88.40338365494972,0.0823915739892982,89.94531789096072,[np.float64(-0.49444444444444446)],[np.float64(-0.32222222222222224)],[1],[0],[0],[1.5622983850189485],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
66,0,66,[np.float64(-0.1711111111111111)],[np.float64(-0.2011111111111111)],[1],[0],[0],[1.332581750000827],['target'],66,0,66,0,90.0042703159852,,5,89.98705033696024,90.0042703159852,90.0042703159852,0.04154667496914044,91.31974404299399,[np.float64(-0.1711111111111111)],[np.float64(-0.2011111111111111)],[1],[0],[0],[1.332581750000827],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
67,0,67,[np.float64(-0.31222222222222223)],[np.float64(0.35)],[1],[0],[0],[1.6052348969969898],['target'],67,0,67,0,91.37708812695928,,5,91.36203840596136,91.37708812695928,91.37708812695928,0.042108734021894634,92.967376503977,[np.float64(-0.31222222222222223)],[np.float64(0.35)],[1],[0],[0],[1.6052348969969898],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
68,0,68,[np.float64(0.46555555555555556)],[np.float64(-0.28)],[1],[0],[0],[1.6511756309773773],['target'],68,0,68,0,93.07157020299928,,10,93.05119983898476,93.07157020299928,93.07157020299928,0.08353462896775454,94.70251495699631,[np.float64(0.46555555555555556)],[np.float64(-0.28)],[1],[0],[0],[1.6511756309773773],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
69,0,69,[np.float64(-0.31777777777777777)],[np.float64(-0.30444444444444446)],[1],[0],[0],[1.9564447969896719],['target'],69,0,69,0,94.98240567999892,,10,94.96091624698602,94.98240567999892,94.98240567999892,0.2581057989737019,96.91749773797346,[np.float64(-0.31777777777777777)],[np.float64(-0.30444444444444446)],[1],[0],[0],[1.9564447969896719],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
70,0,70,[np.float64(-0.47)],[np.float64(-0.4266666666666667)],[1],[0],[0],[1.2029144929838367],['target'],70,0,70,0,96.97752094495809,,5,96.96158130397089,96.97752094495809,96.97752094495809,0.04364505800185725,98.1646043259534,[np.float64(-0.47)],[np.float64(-0.4266666666666667)],[1],[0],[0],[1.2029144929838367],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
71,0,71,[np.float64(-0.24555555555555555)],[np.float64(-0.02666666666666667)],[1],[0],[0],[1.141425885958597],['target'],71,0,71,0,98.22365325200371,,5,98.20650472096168,98.22365325200371,98.22365325200371,0.041725022019818425,99.34802109695738,[np.float64(-0.24555555555555555)],[np.float64(-0.02666666666666667)],[1],[0],[0],[1.141425885958597],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
72,0,72,[np.float64(0.31)],[np.float64(0.4711111111111111)],[1],[0],[0],[1.6703164640348405],['target'],72,0,72,0,99.40705134294694,,5,99.38989944098284,99.40705134294694,99.40705134294694,0.04172895202646032,101.06035283498932,[np.float64(0.31)],[np.float64(0.4711111111111111)],[1],[0],[0],[1.6703164640348405],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
73,0,73,[np.float64(-0.2)],[np.float64(0.3433333333333333)],[1],[0],[0],[1.2666399499867111],['target'],73,0,73,0,101.16482707898831,,10,101.1445205299533,101.16482707898831,101.16482707898831,0.08393861498916522,102.41136263200315,[np.float64(-0.2)],[np.float64(0.3433333333333333)],[1],[0],[0],[1.2666399499867111],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
74,0,74,[np.float64(0.27444444444444444)],[np.float64(0.005555555555555556)],[1],[0],[0],[1.024147238000296],['target'],74,0,74,0,102.46888346597552,,5,102.4541697849636,102.46888346597552,102.46888346597552,0.042523117968812585,103.47841271100333,[np.float64(0.27444444444444444)],[np.float64(0.005555555555555556)],[1],[0],[0],[1.024147238000296],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
75,0,75,[np.float64(0.48333333333333334)],[np.float64(0.43666666666666665)],[1],[0],[0],[1.2964592829812318],['target'],75,0,75,0,103.53477520897286,,5,103.51975808595307,103.53477520897286,103.53477520897286,0.04118972999276593,104.81632079399424,[np.float64(0.48333333333333334)],[np.float64(0.43666666666666665)],[1],[0],[0],[1.2964592829812318],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
76,0,76,[np.float64(-0.31333333333333335)],[np.float64(-0.0077777777777777776)],[1],[0],[0],[1.1998775959946215],['target'],76,0,76,0,104.92160424595932,,10,104.89946970698657,104.92160424595932,104.92160424595932,0.08297117101028562,106.09945557097672,[np.float64(-0.31333333333333335)],[np.float64(-0.0077777777777777776)],[1],[0],[0],[1.1998775959946215],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
77,0,77,[np.float64(0.4411111111111111)],[np.float64(0.43333333333333335)],[1],[0],[0],[1.135666303045582],['target'],77,0,77,0,106.15951027796837,,5,106.14254469994921,106.15951027796837,106.15951027796837,0.04287298099370673,107.2783179699909,[np.float64(0.4411111111111111)],[np.float64(0.43333333333333335)],[1],[0],[0],[1.135666303045582],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
78,0,78,[np.float64(0.25666666666666665)],[np.float64(0.09)],[1],[0],[0],[0.9762698599952273],['target'],78,0,78,0,107.38215494796168,,10,107.36139740498038,107.38215494796168,107.38215494796168,0.08289989997865632,108.33780609897804,[np.float64(0.25666666666666665)],[np.float64(0.09)],[1],[0],[0],[0.9762698599952273],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
79,0,79,[np.float64(-0.034444444444444444)],[np.float64(0.23777777777777778)],[1],[0],[0],[0.8376539740129374],['target'],79,0,79,0,108.39675708598224,,5,108.38103438296821,108.39675708598224,108.39675708598224,0.042953239986673,109.21878415998071,[np.float64(-0.034444444444444444)],[np.float64(0.23777777777777778)],[1],[0],[0],[0.8376539740129374],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
80,0,80,[np.float64(-0.2877777777777778)],[np.float64(0.4677777777777778)],[1],[0],[0],[0.9842353710555471],['target'],80,0,80,0,109.2766917150002,,5,109.26045729697216,109.2766917150002,109.2766917150002,0.041514454991556704,110.24480208999012,[np.float64(-0.2877777777777778)],[np.float64(0.4677777777777778)],[1],[0],[0],[0.9842353710555471],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
81,0,81,[np.float64(-0.08333333333333333)],[np.float64(0.39111111111111113)],[1],[0],[0],[0.9046156629920006],['target'],81,0,81,0,110.30112241196912,,5,110.2869254789548,110.30112241196912,110.30112241196912,0.041942585026845336,111.19167599698994,[np.float64(-0.08333333333333333)],[np.float64(0.39111111111111113)],[1],[0],[0],[0.9046156629920006],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
82,0,82,[np.float64(-0.4255555555555556)],[np.float64(0.3433333333333333)],[1],[0],[0],[0.9284336439450271],['target'],82,0,82,0,111.29572847799864,,10,111.27460065396735,111.29572847799864,111.29572847799864,0.08270089398138225,112.20318914199015,[np.float64(-0.4255555555555556)],[np.float64(0.3433333333333333)],[1],[0],[0],[0.9284336439450271],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
83,0,83,[np.float64(-0.22333333333333333)],[np.float64(-0.29444444444444445)],[1],[0],[0],[1.4728012470295653],['target'],83,0,83,0,112.26254446996609,,5,112.24631093995413,112.26254446996609,112.26254446996609,0.042835889966227114,113.71927378099645,[np.float64(-0.22333333333333333)],[np.float64(-0.29444444444444445)],[1],[0],[0],[1.4728012470295653],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
84,0,84,[np.float64(0.19333333333333333)],[np.float64(-0.43666666666666665)],[1],[0],[0],[1.4087675550254062],['target'],84,0,84,0,113.8243326319498,,10,113.8018756659585,113.8243326319498,113.8243326319498,0.08237077301600948,115.21075380896218,[np.float64(0.19333333333333333)],[np.float64(-0.43666666666666665)],[1],[0],[0],[1.4087675550254062],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
85,0,85,[np.float64(-0.02)],[np.float64(-0.26)],[1],[0],[0],[0.8803549099829979],['target'],85,0,85,0,115.27013696997892,,5,115.25339242798509,115.27013696997892,115.27013696997892,0.04242014401825145,116.13383967598202,[np.float64(-0.02)],[np.float64(-0.26)],[1],[0],[0],[0.8803549099829979],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
86,0,86,[np.float64(-0.17222222222222222)],[np.float64(0.19555555555555557)],[1],[0],[0],[1.4908740199753083],['target'],86,0,86,0,116.23902349296259,,10,116.21629057900282,116.23902349296259,116.23902349296259,0.08224453497678041,117.70727020897903,[np.float64(-0.17222222222222222)],[np.float64(0.19555555555555557)],[1],[0],[0],[1.4908740199753083],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
87,0,87,[np.float64(0.30333333333333334)],[np.float64(0.4)],[1],[0],[0],[1.4694815269904211],['target'],87,0,87,0,117.765663416998,,5,117.74989954096964,117.765663416998,117.765663416998,0.04240913601825014,119.21949722699355,[np.float64(0.30333333333333334)],[np.float64(0.4)],[1],[0],[0],[1.4694815269904211],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
88,0,88,[np.float64(-0.19777777777777777)],[np.float64(-0.2922222222222222)],[1],[0],[0],[1.3183596360031515],['target'],88,0,88,0,119.27750549995108,,5,119.26154594297986,119.27750549995108,119.27750549995108,0.04186422599013895,120.57999346998986,[np.float64(-0.19777777777777777)],[np.float64(-0.2922222222222222)],[1],[0],[0],[1.3183596360031515],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
89,0,89,[np.float64(-0.19444444444444445)],[np.float64(-0.34444444444444444)],[1],[0],[0],[1.0531185359577648],['target'],89,0,89,0,120.64025696896715,,5,120.62419557495741,120.64025696896715,120.64025696896715,0.044069814030081034,121.67739845399046,[np.float64(-0.19444444444444445)],[np.float64(-0.34444444444444444)],[1],[0],[0],[1.0531185359577648],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
90,0,90,[np.float64(0.41)],[np.float64(0.22555555555555556)],[1],[0],[0],[1.1670597129850648],['target'],90,0,90,0,121.74195966497064,,5,121.72516691795317,121.74195966497064,121.74195966497064,0.047657907009124756,122.89228254195768,[np.float64(0.41)],[np.float64(0.22555555555555556)],[1],[0],[0],[1.1670597129850648],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
91,0,91,[np.float64(0.3)],[np.float64(-0.28888888888888886)],[1],[0],[0],[1.2905101539799944],['target'],91,0,91,0,122.99472287698882,,10,122.97496626595967,122.99472287698882,122.99472287698882,0.08254593203309923,124.26555990998168,[np.float64(0.3)],[np.float64(-0.28888888888888886)],[1],[0],[0],[1.2905101539799944],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
92,0,92,[np.float64(0.37555555555555553)],[np.float64(0.26)],[1],[0],[0],[1.3429888870450668],['target'],92,0,92,0,124.3705256539979,,10,124.34928703896003,124.3705256539979,124.3705256539979,0.0835627110209316,125.69236621097662,[np.float64(0.37555555555555553)],[np.float64(0.26)],[1],[0],[0],[1.3429888870450668],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
93,0,93,[np.float64(-0.14666666666666667)],[np.float64(0.29444444444444445)],[1],[0],[0],[1.046045481984038],['target'],93,0,93,0,125.7944156259764,,10,125.77427186397836,125.7944156259764,125.7944156259764,0.08173868601443246,126.82041337195551,[np.float64(-0.14666666666666667)],[np.float64(0.29444444444444445)],[1],[0],[0],[1.046045481984038],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
94,0,94,[np.float64(0.06777777777777778)],[np.float64(0.13111111111111112)],[1],[0],[0],[0.9972035270184278],['target'],94,0,94,0,126.87811443494866,,5,126.86274459096603,126.87811443494866,126.87811443494866,0.042133740964345634,127.86003335798159,[np.float64(0.06777777777777778)],[np.float64(0.13111111111111112)],[1],[0],[0],[0.9972035270184278],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
95,0,95,[np.float64(-0.4111111111111111)],[np.float64(0.16111111111111112)],[1],[0],[0],[1.3617736320011318],['target'],95,0,95,0,127.96549313596915,,10,127.94514683698071,127.96549313596915,127.96549313596915,0.08495554700493813,129.30705446796492,[np.float64(-0.4111111111111111)],[np.float64(0.16111111111111112)],[1],[0],[0],[1.3617736320011318],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
96,0,96,[np.float64(0.2722222222222222)],[np.float64(0.08333333333333333)],[1],[0],[0],[1.0100586119806394],['target'],96,0,96,0,129.4127589459531,,10,129.39067819400225,129.4127589459531,129.4127589459531,0.08333063800819218,130.4008697429672,[np.float64(0.2722222222222222)],[np.float64(0.08333333333333333)],[1],[0],[0],[1.0100586119806394],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
97,0,97,[np.float64(-0.0811111111111111)],[np.float64(0.3688888888888889)],[1],[0],[0],[1.047311611007899],['target'],97,0,97,0,130.50491540698567,,10,130.48397999996087,130.50491540698567,130.50491540698567,0.08288723998703063,131.53140491095837,[np.float64(-0.0811111111111111)],[np.float64(0.3688888888888889)],[1],[0],[0],[1.047311611007899],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
98,0,98,[np.float64(0.19111111111111112)],[np.float64(-0.4633333333333333)],[1],[0],[0],[2.1735767790232785],['target'],98,0,98,0,131.6362249199883,,10,131.61434739397373,131.6362249199883,131.6362249199883,0.08272422000300139,133.7880627809791,[np.float64(0.19111111111111112)],[np.float64(-0.4633333333333333)],[1],[0],[0],[2.1735767790232785],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
99,0,99,[np.float64(0.4533333333333333)],[np.float64(0.45666666666666667)],[1],[0],[0],[2.0882400550181046],['target'],99,0,99,0,133.89304346998688,,10,133.8720201429678,133.89304346998688,133.89304346998688,0.0836776890209876,135.9604892609641,[np.float64(0.4533333333333333)],[np.float64(0.45666666666666667)],[1],[0],[0],[2.0882400550181046],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
100,0,100,[np.float64(0.4488888888888889)],[np.float64(-0.0011111111111111111)],[1],[0],[0],[1.1496699529816397],['target'],100,0,100,0,136.02068614895688,,5,136.0036617409787,136.02068614895688,136.02068614895688,0.04286135302390903,137.1534741819487,[np.float64(0.4488888888888889)],[np.float64(-0.0011111111111111111)],[1],[0],[0],[1.1496699529816397],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
101,0,101,[np.float64(0.19111111111111112)],[np.float64(-0.10888888888888888)],[1],[0],[0],[1.0029064239934087],['target'],101,0,101,0,137.21291809499962,,5,137.19658775499556,137.21291809499962,137.21291809499962,0.04277192399604246,138.1996073749615,[np.float64(0.19111111111111112)],[np.float64(-0.10888888888888888)],[1],[0],[0],[1.0029064239934087],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
102,0,102,[np.float64(0.20222222222222222)],[np.float64(-0.41444444444444445)],[1],[0],[0],[1.2615549550391734],['target'],102,0,102,0,138.25747848500032,,5,138.24208065198036,138.25747848500032,138.25747848500032,0.042293019010685384,139.5037478239974,[np.float64(0.20222222222222222)],[np.float64(-0.41444444444444445)],[1],[0],[0],[1.2615549550391734],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
103,0,103,[np.float64(0.32555555555555554)],[np.float64(0.2088888888888889)],[1],[0],[0],[1.3820764549891464],['target'],103,0,103,0,139.60769836895633,,10,139.58718460099772,139.60769836895633,139.60769836895633,0.08325474400771782,140.96940795797855,[np.float64(0.32555555555555554)],[np.float64(0.2088888888888889)],[1],[0],[0],[1.3820764549891464],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
104,0,104,[np.float64(-0.4988888888888889)],[np.float64(-0.4822222222222222)],[1],[0],[0],[1.9390128839877434],['target'],104,0,104,0,141.07402984797955,,10,141.0530875629629,141.07402984797955,141.07402984797955,0.08339128998341039,142.99223888799315,[np.float64(-0.4988888888888889)],[np.float64(-0.4822222222222222)],[1],[0],[0],[1.9390128839877434],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
105,0,105,[np.float64(-0.006666666666666667)],[np.float64(-0.25)],[1],[0],[0],[1.1127305290428922],['target'],105,0,105,0,143.0964618519647,,10,143.07523160194978,143.0964618519647,143.0964618519647,0.08271779300412163,144.18810748495162,[np.float64(-0.006666666666666667)],[np.float64(-0.25)],[1],[0],[0],[1.1127305290428922],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
106,0,106,[np.float64(0.18888888888888888)],[np.float64(-0.23444444444444446)],[1],[0],[0],[1.0291564490180463],['target'],106,0,106,0,144.2459488309687,,5,144.23099193000235,144.2459488309687,144.2459488309687,0.04260617995169014,145.26025382598164,[np.float64(0.18888888888888888)],[np.float64(-0.23444444444444446)],[1],[0],[0],[1.0291564490180463],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
107,0,107,[np.float64(-0.35333333333333333)],[np.float64(-0.27)],[1],[0],[0],[0.9493181420257315],['target'],107,0,107,0,145.31698151497403,,5,145.30232781899394,145.31698151497403,145.31698151497403,0.04189670004416257,146.25176264200127,[np.float64(-0.35333333333333333)],[np.float64(-0.27)],[1],[0],[0],[0.9493181420257315],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
108,0,108,[np.float64(0.29555555555555557)],[np.float64(0.30444444444444446)],[1],[0],[0],[1.3090583899756894],['target'],108,0,108,0,146.35598658199888,,10,146.3350230609649,146.35598658199888,146.35598658199888,0.08308287605177611,147.64418980595656,[np.float64(0.29555555555555557)],[np.float64(0.30444444444444446)],[1],[0],[0],[1.3090583899756894],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
109,0,109,[np.float64(-0.23222222222222222)],[np.float64(-0.24)],[1],[0],[0],[1.2921139359823428],['target'],109,0,109,0,147.74975133198313,,10,147.72728605696466,147.74975133198313,147.74975133198313,0.08287725894479081,149.01951948495116,[np.float64(-0.23222222222222222)],[np.float64(-0.24)],[1],[0],[0],[1.2921139359823428],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
110,0,110,[np.float64(0.44333333333333336)],[np.float64(0.014444444444444444)],[1],[0],[0],[1.2658289070241153],['target'],110,0,110,0,149.12315093399957,,10,149.10196018597344,149.12315093399957,149.12315093399957,0.08222506096353754,150.36790424998617,[np.float64(0.44333333333333336)],[np.float64(0.014444444444444444)],[1],[0],[0],[1.2658289070241153],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
111,0,111,[np.float64(-0.3566666666666667)],[np.float64(0.22)],[1],[0],[0],[1.486758219951298],['target'],111,0,111,0,150.47110744495876,,10,150.45042328699492,150.47110744495876,150.47110744495876,0.08229879301507026,151.93732610798907,[np.float64(-0.3566666666666667)],[np.float64(0.22)],[1],[0],[0],[1.486758219951298],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
112,0,112,[np.float64(0.11444444444444445)],[np.float64(-0.11)],[1],[0],[0],[0.9808936969493516],['target'],112,0,112,0,151.996028628957,,5,151.97983351396397,151.996028628957,151.996028628957,0.04222953802673146,152.96081696997862,[np.float64(0.11444444444444445)],[np.float64(-0.11)],[1],[0],[0],[0.9808936969493516],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
113,0,113,[np.float64(-0.06222222222222222)],[np.float64(0.02)],[1],[0],[0],[0.8902953920187429],['target'],113,0,113,0,153.0640332030016,,10,153.0429036739515,153.0640332030016,153.0640332030016,0.0819365669740364,153.9333058350021,[np.float64(-0.06222222222222222)],[np.float64(0.02)],[1],[0],[0],[0.8902953920187429],['target'],05,001,2025-09-29_15h04.16.457,Visual Search,,2025.1.1,92.73968545305074,2025-09-29 15h04.26.301007 +0530,
