pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trial_2.started,Fixation.started,Line1.started,Line2.started,Line3.started,Line4.started,Fixation.stopped,Probe.started,key_resp_2.started,trial_2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
-50,x,24,0,6,x,1,0.472199991,None,,,,,6,0,24,0,,,,,56.49080734,,56.48327576,56.49080734,57.47321713,57.47321713,57.47321713,57.47321713,57.48128741,58.47298005,58.47298005,58.95010303,x,1,0.472199991,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
150,v,25,1,6,v,1,1.073277641,None,,,,,6,1,25,1,,,,,58.9585915,,58.950401,58.9585915,59.94897886,59.94897886,59.94897886,59.94897886,59.95626194,60.94889092,60.94889092,62.02367873,v,1,1.073277641,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
50,c,26,2,6,c,1,0.305956456,None,,,,,6,2,26,2,,,,,62.0321051,,62.02399125,62.0321051,63.02319534,63.02319534,63.02319534,63.02319534,63.02319534,64.02342803,64.02342803,64.33313526,c,1,0.305956456,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
-150,z,27,3,6,x,0,0.342738801,None,,,,,6,3,27,3,,,,,64.3410386,,64.33343622,64.3410386,65.32314508,65.32314508,65.32314508,65.32314508,65.3386865,66.32313591,66.32313591,66.67408555,x,0,0.342738801,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
-50,x,28,0,7,x,1,0.323130268,None,,,,,7,0,28,0,,,,,66.68182202,,66.67438277,66.68182202,67.67299147,67.67299147,67.67299147,67.67299147,67.67299147,68.67268257,68.67268257,68.99989112,x,1,0.323130268,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
150,v,29,1,7,v,1,0.404451407,None,,,,,7,1,29,1,,,,,69.00789149,,69.00018705,69.00789149,69.99877797,69.99877797,69.99877797,69.99877797,70.00568507,70.99831593,70.99831593,71.40704811,v,1,0.404451407,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
50,c,30,2,7,c,1,0.262576663,None,,,,,7,2,30,2,,,,,71.41540936,,71.40735278,71.41540936,72.40614798,72.40614798,72.40614798,72.40614798,72.40614798,73.40607346,73.40607346,73.67390114,c,1,0.262576663,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
-150,z,31,3,7,z,1,0.357237032,None,,,,,7,3,31,3,,,,,73.68229018,,73.67421107,73.68229018,74.67290777,74.67290777,74.67290777,74.67290777,74.67290777,75.67326087,75.67326087,76.03315658,z,1,0.357237032,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
-50,x,32,0,8,x,1,0.292485257,None,,,,,8,0,32,0,,,,,76.04116925,,76.03345836,76.04116925,77.03216314,77.03216314,77.03216314,77.03216314,77.03972652,78.0318524,78.0318524,78.33288802,x,1,0.292485257,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
150,v,33,1,8,v,1,0.287551288,None,,,,,8,1,33,1,,,,,78.34124225,,78.33327808,78.34124225,79.32305826,79.32305826,79.32305826,79.32305826,79.3383994,80.32325496,80.32325496,80.61624827,v,1,0.287551288,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
50,c,34,2,8,c,1,0.462786194,None,,,,,8,2,34,2,,,,,80.62472773,,80.61654105,80.62472773,81.60624057,81.60624057,81.60624057,81.60624057,81.62209946,82.61543734,82.61543734,83.08308026,c,1,0.462786194,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
-150,z,35,3,8,z,1,0.742974524,None,,,,,8,3,35,3,,,,,83.09184284,,83.08337859,83.09184284,84.08202106,84.08202106,84.08202106,84.08202106,84.08959222,85.08215556,85.08215556,85.83326745,z,1,0.742974524,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
-50,x,36,0,9,x,1,0.239639447,None,,,,,9,0,36,0,,,,,85.84194419,,85.833608,85.84194419,86.8320673,86.8320673,86.8320673,86.8320673,86.83897476,87.83238329,87.83238329,88.07373251,x,1,0.239639447,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
150,v,37,1,9,v,1,0.243948802,None,,,,,9,1,37,1,,,,,88.0817035,,88.07404887,88.0817035,89.07290825,89.07290825,89.07290825,89.07290825,89.07290825,90.0731094,90.0731094,90.32419897,v,1,0.243948802,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
50,c,38,2,9,c,1,0.263216218,None,,,,,9,2,38,2,,,,,90.33276773,,90.32450309,90.33276773,91.32270009,91.32270009,91.32270009,91.32270009,91.32270009,92.32257026,92.32257026,92.59067807,c,1,0.263216218,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
-150,z,39,3,9,z,1,0.291426097,None,,,,,9,3,39,3,,,,,92.59905813,,92.59097914,92.59905813,93.58938694,93.58938694,93.58938694,93.58938694,93.58938694,94.58924107,94.58924107,94.88285508,z,1,0.291426097,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
-50,x,40,0,10,x,1,0.288423507,None,,,,,10,0,40,0,,,,,94.88881626,,94.88316834,94.88881626,95.87315336,95.87315336,95.87315336,95.87315336,95.88117767,96.87311982,96.87311982,97.16618552,x,1,0.288423507,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
150,v,41,1,10,v,1,0.236302759,None,,,,,10,1,41,1,,,,,97.17404892,,97.16648492,97.17404892,98.15609565,98.15609565,98.15609565,98.15609565,98.17160272,99.16523521,99.16523521,99.40677004,v,1,0.236302759,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
50,c,42,2,10,c,1,0.251178331,None,,,,,10,2,42,2,,,,,99.41507859,,99.40707805,99.41507859,100.4062798,100.4062798,100.4062798,100.4062798,100.4062798,101.4066812,101.4066812,101.6665803,c,1,0.251178331,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
-150,z,43,3,10,z,1,0.281922863,None,,,,,10,3,43,3,,,,,101.6757698,,101.6669224,101.6757698,102.6651338,102.6651338,102.6651338,102.6651338,102.6720407,103.6643665,103.6643665,103.9493789,z,1,0.281922863,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
-50,x,44,0,11,x,1,0.284708617,None,,,,,11,0,44,0,,,,,103.9574336,,103.9496943,103.9574336,104.9392561,104.9392561,104.9392561,104.9392561,104.9556108,105.9476892,105.9476892,106.2401131,x,1,0.284708617,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
150,v,45,1,11,v,1,0.248581282,None,,,,,11,1,45,1,,,,,106.2485778,,106.2404656,106.2485778,107.2392015,107.2392015,107.2392015,107.2392015,107.2392015,108.2395312,108.2395312,108.4899494,v,1,0.248581282,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
50,c,46,2,11,c,1,0.232357676,None,,,,,11,2,46,2,,,,,108.4980994,,108.4902672,108.4980994,109.4894775,109.4894775,109.4894775,109.4894775,109.4894775,110.4897233,110.4897233,110.7323595,c,1,0.232357676,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
-150,z,47,3,11,z,1,0.256529494,None,,,,,11,3,47,3,,,,,110.7403225,,110.7326623,110.7403225,111.7229312,111.7229312,111.7229312,111.7229312,111.7309898,112.723223,112.723223,112.9825049,z,1,0.256529494,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
-50,x,48,0,12,x,1,0.285564253,None,,,,,12,0,48,0,,,,,112.989244,,112.9828875,112.989244,113.9731905,113.9731905,113.9731905,113.9731905,113.9816479,114.9733923,114.9733923,115.2660678,x,1,0.285564253,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
150,v,49,1,12,v,1,0.258016748,None,,,,,12,1,49,1,,,,,115.2754844,,115.2663875,115.2754844,116.2649418,116.2649418,116.2649418,116.2649418,116.2718833,117.2648959,117.2648959,117.5322738,v,1,0.258016748,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
50,c,50,2,12,c,1,0.337186491,None,,,,,12,2,50,2,,,,,117.5403963,,117.5326094,117.5403963,118.5227495,118.5227495,118.5227495,118.5227495,118.5308499,119.5227565,119.5227565,119.8654089,c,1,0.337186491,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
-150,z,51,3,12,z,1,0.343242675,None,,,,,12,3,51,3,,,,,119.8733209,,119.8657117,119.8733209,120.855821,120.855821,120.855821,120.855821,120.8649153,121.8563253,121.8563253,122.2071676,z,1,0.343242675,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
-50,x,52,0,13,x,1,0.285916419,None,,,,,13,0,52,0,,,,,122.2155565,,122.2074756,122.2155565,123.2062038,123.2062038,123.2062038,123.2062038,123.2062038,124.2054969,124.2054969,124.4992649,x,1,0.285916419,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
150,v,53,1,13,v,1,0.230046976,None,,,,,13,1,53,1,,,,,124.5071806,,124.49958,124.5071806,125.4978053,125.4978053,125.4978053,125.4978053,125.5046042,126.4982956,126.4982956,126.7324398,v,1,0.230046976,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
50,c,54,2,13,c,1,0.397312528,None,,,,,13,2,54,2,,,,,126.7403719,,126.7327405,126.7403719,127.7315009,127.7315009,127.7315009,127.7315009,127.7388029,128.7222874,128.7222874,129.1232321,c,1,0.397312528,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
-150,z,55,3,13,z,1,0.251378036,None,,,,,13,3,55,3,,,,,129.1315995,,129.1235444,129.1315995,130.1218598,130.1218598,130.1218598,130.1218598,130.1218598,131.1217579,131.1217579,131.381953,z,1,0.251378036,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
-50,x,56,0,14,x,1,0.234851745,None,,,,,14,0,56,0,,,,,131.3898756,,131.3822946,131.3898756,132.3722389,132.3722389,132.3722389,132.3722389,132.3813375,133.3721602,133.3721602,133.6150285,x,1,0.234851745,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
150,v,57,1,14,v,1,0.267391197,None,,,,,14,1,57,1,,,,,133.6225874,,133.6153258,133.6225874,134.6052403,134.6052403,134.6052403,134.6052403,134.6143691,135.6046487,135.6046487,135.8814425,v,1,0.267391197,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
50,c,58,2,14,c,1,0.27396081,None,,,,,14,2,58,2,,,,,135.8896584,,135.8817459,135.8896584,136.87144,136.87144,136.87144,136.87144,136.8873438,137.8719632,137.8719632,138.1485724,c,1,0.27396081,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
-150,z,59,3,14,x,0,0.196195451,None,,,,,14,3,59,3,,,,,138.1569594,,138.1488832,138.1569594,139.1385,139.1385,139.1385,139.1385,139.1540699,140.1386449,140.1386449,140.3392675,x,0,0.196195451,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
-50,x,60,0,15,x,1,0.224314875,None,,,,,15,0,60,0,,,,,140.347416,,140.3395741,140.347416,141.3380604,141.3380604,141.3380604,141.3380604,141.3380604,142.3384473,142.3384473,142.5651849,x,1,0.224314875,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
150,v,61,1,15,v,1,0.272683269,None,,,,,15,1,61,1,,,,,142.5735068,,142.5654975,142.5735068,143.5549352,143.5549352,143.5549352,143.5549352,143.5707793,144.5547294,144.5547294,144.8321575,v,1,0.272683269,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
50,c,62,2,15,c,1,0.42655839,None,,,,,15,2,62,2,,,,,144.840415,,144.8324604,144.840415,145.8309679,145.8309679,145.8309679,145.8309679,145.8378942,146.8308786,146.8308786,147.2648645,c,1,0.42655839,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
-150,z,63,3,15,z,1,0.34762711,None,,,,,15,3,63,3,,,,,147.2730986,,147.2651747,147.2730986,148.2550638,148.2550638,148.2550638,148.2550638,148.2705657,149.2543652,149.2543652,149.6052883,z,1,0.34762711,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
-50,x,64,0,16,x,1,0.255897584,None,,,,,16,0,64,0,,,,,149.6133348,,149.6056096,149.6133348,150.6039075,150.6039075,150.6039075,150.6039075,150.6039075,151.6043728,151.6043728,151.8652348,x,1,0.255897584,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
150,v,65,1,16,v,1,0.301826685,None,,,,,16,1,65,1,,,,,151.8735025,,151.8655395,151.8735025,152.8642925,152.8642925,152.8642925,152.8642925,152.8714144,153.8553864,153.8553864,154.1649197,v,1,0.301826685,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
50,c,66,2,16,c,1,0.330682783,None,,,,,16,2,66,2,,,,,154.172678,,154.1652239,154.172678,155.1549944,155.1549944,155.1549944,155.1549944,155.1709452,156.1554594,156.1554594,156.488773,c,1,0.330682783,None,,,,,,,,,,,,,,,1,1,2025-10-02_17h09.06.189,Motor Sequence Learning,,2025.1.1,89.44028706,2025-10-02 17h09.14.099252 +0530
