prime,target,relation,target_type,correct_key,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,instr_text.started,instr_key.started,trial.stopped,instr_key.keys,instr_key.rt,instr_key.duration,fixation.started,fixation1.started,fixation1.stopped,fixation.stopped,prime.started,prime_text.started,prime.stopped,gap.started,gap1.started,gap.stopped,target_response.started,target_text.started,key_resp.started,target_text.stopped,target_response.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,response,correct,prime_text.stopped,gap1.stopped,iti.started,text.started,text.stopped,iti.stopped,end.started,end_text.started,end_key.started,end.stopped,end_key.keys,end_key.rt,end_key.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
cup,teaf,related,nonword,z,11,11,0,z,1,0.9126856250004494,None,0,11,11,65,19.369836040998052,,,,,,,,,,,,,19.359894957997312,19.369836040998052,19.508230790997914,19.50827470800141,19.514428457994654,19.558351708001283,19.56208649999462,19.5686984999993,19.5686984999993,,20.483234499995888,z,1,0.9126856250004494,None,z,True,19.514428457994654,19.5686984999993,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
music,platek,unrelated,nonword,z,12,12,0,z,1,1.0965338330061059,None,0,12,12,87,20.49341741600074,,,,,,,,,,,,,20.483723040997575,20.49341741600074,20.63141637499939,20.63145787499525,20.64164941600029,20.674595165997744,20.678299457998946,20.684876999999688,20.684876999999688,,21.793485290996614,z,1,1.0965338330061059,None,z,True,20.64164941600029,20.684876999999688,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
shoe,keyboardm,unrelated,nonword,z,13,13,0,z,1,1.4853444589971332,None,0,13,13,96,21.803201915994578,,,,,,,,,,,,,21.79388554099569,21.803201915994578,21.941331791000266,21.941406874997483,21.94791733299644,21.981613625001046,21.98616874999425,21.993009249999886,21.993009249999886,23.493671582997194,23.483314707998943,z,1,1.4853444589971332,None,z,True,21.94791733299644,21.993009249999886,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
rain,enginez,unrelated,nonword,z,14,14,0,z,1,2.3244092910026666,None,0,14,14,92,23.493671582997194,,,,,,,,,,,,,23.483736457994382,23.493671582997194,23.631387374996848,23.631457332994614,23.640913915995043,23.675076125000487,23.679360124995583,23.68594666599529,23.68594666599529,25.18069983299938,26.016023666001274,z,1,2.3244092910026666,None,z,True,23.640913915995043,23.68594666599529,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
shoe,keyboard,unrelated,word,m,15,15,0,m,1,0.6829376669993508,None,0,15,15,46,26.026978957997926,,,,,,,,,,,,,26.016446624998935,26.026978957997926,26.164678374996583,26.164729457996145,26.174637999996776,26.208108957995137,26.212793291000708,26.219300083001144,26.219300083001144,,26.909981790995516,m,1,0.6829376669993508,None,m,True,26.174637999996776,26.219300083001144,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
bread,musicq,unrelated,nonword,z,16,16,0,z,1,0.6232788330016774,None,0,16,16,78,26.92086437499529,,,,,,,,,,,,,26.910523708000255,26.92086437499529,27.05824974999996,27.05829270799586,27.064493957994273,27.097880957997404,27.101603290997446,27.123910540998622,27.123910540998622,,27.750377332995413,z,1,0.6232788330016774,None,z,True,27.064493957994273,27.123910540998622,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
ball,mirrord,unrelated,nonword,z,17,17,0,z,1,0.8130841250022058,None,0,17,17,98,27.760428540997964,,,,,,,,,,,,,27.750871332995303,27.760428540997964,27.89849645800132,27.89857249999477,27.90737100000115,27.941752708000422,27.945616707998852,27.95216724999773,27.95216724999773,,28.775592582998797,z,1,0.8130841250022058,None,z,True,27.90737100000115,27.95216724999773,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
doctor,table,unrelated,word,m,18,18,0,m,1,0.6742295840012957,None,0,18,18,25,28.785672790996614,,,,,,,,,,,,,28.775965082997573,28.785672790996614,28.92443579099927,28.92450850000023,28.93104074999428,28.964389165994362,28.96808429099474,28.97498841599736,28.97498841599736,,29.65854004099674,m,1,0.6742295840012957,None,m,True,28.93104074999428,28.97498841599736,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
mother,bottlex,unrelated,nonword,z,19,19,0,z,1,0.6658638329972746,None,0,19,19,80,29.66813149999507,,,,,,,,,,,,,29.65882787499868,29.66813149999507,29.808290582994232,29.808361999996123,29.814961290998326,29.848181624998688,29.85177349999867,29.859342707997712,29.859342707997712,,30.533063415998186,z,1,0.6658638329972746,None,z,True,29.814961290998326,29.859342707997712,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
river,chair,unrelated,word,m,20,20,0,m,1,0.7648922080043121,None,0,20,20,34,30.54123362500104,,,,,,,,,,,,,30.533300957999018,30.54123362500104,30.673924540998996,30.673962707995088,30.6800657079948,30.71476908299519,30.720167415995093,30.74125329099479,30.74125329099479,,31.50970158299606,m,1,0.7648922080043121,None,m,True,30.6800657079948,30.72622195800068,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
cat,pencil,unrelated,word,m,21,21,0,m,1,0.5519566250004573,None,0,21,21,26,31.51832037499844,,,,,,,,,,,,,31.51010524999583,31.51832037499844,31.658051457998226,31.65810033299931,31.664318832998106,31.697741666001093,31.702152749996458,31.7091792909996,31.7091792909996,,32.266358000000764,m,1,0.5519566250004573,None,m,True,31.664318832998106,31.7091792909996,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
salt,camerao,unrelated,nonword,z,22,22,0,z,1,0.5731276250007795,None,0,22,22,97,32.276804041001014,,,,,,,,,,,,,32.266796208001324,32.276804041001014,32.414314916000876,32.41438212499634,32.424710332998075,32.45826758299518,32.4624015829977,32.469088582998666,32.469088582998666,,33.050312207997194,z,1,0.5731276250007795,None,z,True,32.424710332998075,32.469088582998666,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
sun,glass,unrelated,word,m,23,23,0,m,1,0.7631990839945502,None,0,23,23,27,33.06012345799536,,,,,,,,,,,,,33.050706750000245,33.06012345799536,33.19822008299525,33.19825508299982,33.2079228329967,33.241378415994404,33.24527295799635,33.25189154099644,33.25189154099644,,34.02483241599839,m,1,0.7631990839945502,None,m,True,33.2079228329967,33.25189154099644,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
cup,tea,related,word,m,24,24,0,m,1,0.44092283300415147,None,0,24,24,15,34.03514733300108,,,,,,,,,,,,,34.02521975000127,34.03514733300108,34.174774457998865,34.174849874994834,34.1814961659984,34.21457399999781,34.217753958000685,34.22718562500086,34.22718562500086,,34.676919332996476,m,1,0.44092283300415147,None,m,True,34.1814961659984,34.22718562500086,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
phone,callz,related,nonword,z,25,25,0,z,1,0.593465499994636,None,0,25,25,57,34.68719908299681,,,,,,,,,,,,,34.67730912499974,34.68719908299681,34.82452104099502,34.824571707998984,34.83096316600131,34.864816207998956,34.86843916599901,34.8906027080011,34.8906027080011,,35.49313183299819,z,1,0.593465499994636,None,z,True,34.83096316600131,34.8906027080011,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
cup,brick,unrelated,word,m,26,26,0,m,1,0.991816125002515,None,0,26,26,40,35.5033376249994,,,,,,,,,,,,,35.49351575000037,35.5033376249994,35.641614915999526,35.64168983299896,35.6480780829952,35.68127954100055,35.68529099999432,35.707229125000595,35.707229125000595,,36.709651707999,m,1,0.991816125002515,None,m,True,35.6480780829952,35.707229125000595,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
road,candley,unrelated,nonword,z,27,27,0,z,1,0.6121681250006077,None,0,27,27,94,36.71986658300011,,,,,,,,,,,,,36.71004174999689,36.71986658300011,36.85824195799796,36.85828649999894,36.86462004100031,36.897881165998115,36.90171762499813,36.92384149999998,36.92384149999998,,37.54312724999909,z,1,0.6121681250006077,None,z,True,36.86462004100031,36.92384149999998,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
teacher,studenth,related,nonword,z,28,28,0,z,1,0.9956269579997752,None,0,28,28,54,37.55369458299538,,,,,,,,,,,,,37.5436394999997,37.55369458299538,37.691064124999684,37.69113533299969,37.6976679579966,37.73117512499448,37.734914458000276,37.75729520800087,37.75729520800087,,38.75964670800022,z,1,0.9956269579997752,None,z,True,37.6976679579966,37.75729520800087,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
cat,pencilu,unrelated,nonword,z,29,29,0,z,1,0.5778832079959102,None,0,29,29,76,38.76992262499698,,,,,,,,,,,,,38.76007899999968,38.76992262499698,38.9075621660013,38.90764024999953,38.91421566599456,38.94819295799971,38.95195437499933,38.97407362499507,38.97407362499507,,39.56007949999912,z,1,0.5778832079959102,None,z,True,38.91421566599456,38.97407362499507,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
ball,mirror,unrelated,word,m,30,30,0,m,1,0.5993321249989094,None,0,30,30,48,39.57070625000051,,,,,,,,,,,,,39.56052962499962,39.57070625000051,39.70875737499591,39.708806249997,39.715130457996565,39.75792295800056,39.76205729099456,39.7686193749978,39.7686193749978,,40.37612708300003,m,1,0.5993321249989094,None,m,True,39.715130457996565,39.7686193749978,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
book,page,related,word,m,31,31,0,z,0,0.5974259589929716,None,0,31,31,8,40.38486291599838,,,,,,,,,,,,,40.37651129099686,40.38486291599838,40.51757866599655,40.517617582998355,40.5240841249979,40.55784116599534,40.561213458000566,40.57450916599919,40.57450916599919,,41.176224791001005,z,0,0.5974259589929716,None,z,False,40.5240841249979,40.56710245800059,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
car,window,unrelated,word,m,32,32,0,m,1,0.8847329999989597,None,0,32,32,31,41.18349012499675,,,,,,,,,,,,,41.176622624996526,41.18349012499675,41.324915082994266,41.32499349999853,41.33151566599554,41.36511341599544,41.36924508299853,41.37620495799638,41.37620495799638,,42.26666445799492,m,1,0.8847329999989597,None,m,True,41.33151566599554,41.37620495799638,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
shirt,clothp,related,nonword,z,33,33,0,m,0,0.6593054580007447,None,0,33,33,66,42.27667545800068,,,,,,,,,,,,,42.267090749999625,42.27667545800068,42.41469020799559,42.41475041599915,42.424348415996064,42.458228249997774,42.46212254100101,42.4686001250011,42.4686001250011,,43.133007040996745,m,0,0.6593054580007447,None,m,False,42.424348415996064,42.4686001250011,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
salt,pepper,related,word,m,34,34,0,m,1,0.8733582499990007,None,0,34,34,22,43.14358770800027,,,,,,,,,,,,,43.13344566599699,43.14358770800027,43.281702624997706,43.28176266599621,43.29097324999748,43.324658082994574,43.328950208000606,43.335539874999085,43.335539874999085,,44.215835249997326,m,1,0.8733582499990007,None,m,True,43.29097324999748,43.335539874999085,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
heart,beat,related,word,m,35,35,0,m,1,0.5321562079989235,None,0,35,35,11,44.2268906659956,,,,,,,,,,,,,44.216281124994566,44.2268906659956,44.36512687499635,44.36519687499822,44.37405462499737,44.40841470799933,44.41188354099722,44.41872579099436,44.41872579099436,,44.958709833001194,m,1,0.5321562079989235,None,m,True,44.37405462499737,44.41872579099436,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
pen,shoe,unrelated,word,m,36,36,0,m,1,0.5652248330006842,None,0,36,36,43,44.96713862499746,,,,,,,,,,,,,44.95899537499645,44.96713862499746,45.10782483300136,45.10786574999656,45.1141690000004,45.147581207995245,45.15053466599784,45.15763262499968,45.15763262499968,,45.72664120799891,m,1,0.5652248330006842,None,m,True,45.1141690000004,45.15763262499968,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
cat,dog,related,word,m,37,37,0,m,1,0.6443165419987054,None,0,37,37,1,45.73514504099876,,,,,,,,,,,,,45.72702295799536,45.73514504099876,45.874908874997345,45.87498112499452,45.88148870800069,45.914307582999754,45.91806762499618,45.92755179099913,45.92755179099913,,46.57607287499559,m,1,0.6443165419987054,None,m,True,45.88148870800069,45.92755179099913,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
car,enginek,related,nonword,z,38,38,0,z,1,0.569685374997789,None,0,38,38,56,46.586665124996216,,,,,,,,,,,,,46.57657937499607,46.586665124996216,46.72432016599487,46.724392249998346,46.730934332998004,46.76441925000108,46.76907012499578,46.776106999997864,46.776106999997864,,47.34981041599531,z,1,0.569685374997789,None,z,True,46.730934332998004,46.776106999997864,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
fire,blanketi,unrelated,nonword,z,39,39,0,z,1,0.8864483750003274,None,0,39,39,89,47.360012375000224,,,,,,,,,,,,,47.35024474999955,47.360012375000224,47.497618957997474,47.49767858300038,47.50742233300116,47.541551499998604,47.54571608299739,47.55236708300072,47.55236708300072,,48.442688165996515,z,1,0.8864483750003274,None,z,True,47.50742233300116,47.55236708300072,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
river,chairy,unrelated,nonword,z,40,40,0,z,1,1.0457092079959693,None,0,40,40,84,48.45303941599559,,,,,,,,,,,,,48.44304824999563,48.45303941599559,48.59127229099977,48.591332541000156,48.5976492080008,48.631287500000326,48.63513529099873,48.656990208000934,48.656990208000934,,49.70913429099892,z,1,1.0457092079959693,None,z,True,48.5976492080008,48.656990208000934,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
teacher,bananaz,unrelated,nonword,z,41,41,0,z,1,1.0162647920005838,None,0,41,41,79,49.719394583000394,,,,,,,,,,,,,49.70952154100087,49.719394583000394,49.858314999997674,49.858393333001004,49.86503824999818,49.89822520799498,49.90213262500038,49.909475707994716,49.909475707994716,,50.93275841599825,z,1,1.0162647920005838,None,z,True,49.86503824999818,49.909475707994716,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
mother,child,related,word,m,42,42,0,m,1,0.6123984160003602,None,0,42,42,5,50.9436746249994,,,,,,,,,,,,,50.933210540999426,50.9436746249994,51.08115600000019,51.08120662500005,51.09072666599968,51.12490820799576,51.12879154099937,51.13528045799467,51.13528045799467,,51.76026862499566,m,1,0.6123984160003602,None,m,True,51.09072666599968,51.13528045799467,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
doctor,nursep,related,nonword,z,43,43,0,z,1,0.5747720829967875,None,0,43,43,50,51.77040766600112,,,,,,,,,,,,,51.7606385830004,51.77040766600112,51.9078121249986,51.907877958001336,51.914654082997004,51.94775737499731,51.95148283299932,51.97390012499818,51.97390012499818,,52.560007332998794,z,1,0.5747720829967875,None,z,True,51.914654082997004,51.97390012499818,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
flower,bottlev,unrelated,nonword,z,44,44,0,z,1,0.5858461670068209,None,0,44,44,99,52.57030583299638,,,,,,,,,,,,,52.56047799999942,52.57030583299638,52.70824779100076,52.70832816599432,52.71498462499585,52.748104250000324,52.75505379099923,52.761799540996435,52.761799540996435,,53.34991083299974,z,1,0.5858461670068209,None,z,True,52.71498462499585,52.761799540996435,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
shirt,riverl,unrelated,nonword,z,45,45,0,z,1,0.6391302079937304,None,0,45,45,91,53.36010225000064,,,,,,,,,,,,,53.350271290997625,53.36010225000064,53.49797050000052,53.49800791600137,53.50747966599738,53.54157254099846,53.545920083000965,53.552547832994605,53.552547832994605,,54.19855154099787,z,1,0.6391302079937304,None,z,True,53.50747966599738,53.552547832994605,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
phone,call,related,word,m,46,46,0,m,1,0.6327931670020916,None,0,46,46,7,54.20843362499727,,,,,,,,,,,,,54.198834707996866,54.20843362499727,54.34154416599631,54.34159024999826,54.34766429099545,54.381370957999025,54.384637750001275,54.40688004099502,54.40688004099502,,55.0426575829988,m,1,0.6327931670020916,None,m,True,54.34766429099545,54.40688004099502,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
cup,bricku,unrelated,nonword,z,47,47,0,z,1,0.7065473330003442,None,0,47,47,90,55.052611832994444,,,,,,,,,,,,,55.0430449159976,55.052611832994444,55.19037208300142,55.19042279099813,55.196476915996755,55.231502374997945,55.235346957997535,55.256985249994614,55.256985249994614,,55.97614741599682,z,1,0.7065473330003442,None,z,True,55.196476915996755,55.256985249994614,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
rain,cloud,related,word,m,48,48,0,m,1,0.6819509170018137,None,0,48,48,17,55.98650162499689,,,,,,,,,,,,,55.97658124999725,55.98650162499689,56.12445295799989,56.124512333000894,56.13107274999493,56.164240833000804,56.167605082999216,56.17465058299422,56.17465058299422,,56.85985824999807,m,1,0.6819509170018137,None,m,True,56.13107274999493,56.17465058299422,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
flower,petal,related,word,m,49,49,0,m,1,1.0089060829996015,None,0,49,49,24,56.870232041001145,,,,,,,,,,,,,56.86038499999995,56.870232041001145,57.00824845799798,57.00829791599972,57.01463295799476,57.05771545799507,57.06118191599671,57.06769783300115,57.06769783300115,,58.083021040998574,m,1,1.0089060829996015,None,m,True,57.01463295799476,57.06769783300115,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
bird,cupq,unrelated,nonword,z,50,50,0,z,1,0.5535276659938972,None,0,50,50,85,58.093284499998845,,,,,,,,,,,,,58.08340933299769,58.093284499998845,58.23084120799467,58.23088037499838,58.240909665997606,58.27482258300006,58.27933487499831,58.28596504099551,58.28596504099551,,58.84279758299817,z,1,0.5535276659938972,None,z,True,58.240909665997606,58.28596504099551,,,,,,,,,,,,05,001,2025-11-17_16h28.56.327,solo project,,2025.1.1,120.68227628709383,2025-11-17 16h29.03.432767 +0530,
