prime,target,relation,target_type,correct_key,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,instr_text.started,instr_key.started,trial.stopped,instr_key.keys,instr_key.rt,instr_key.duration,fixation.started,fixation1.started,fixation1.stopped,fixation.stopped,prime.started,prime_text.started,prime.stopped,gap.started,gap1.started,gap.stopped,target_response.started,target_text.started,key_resp.started,target_text.stopped,target_response.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,response,correct,prime_text.stopped,gap1.stopped,iti.started,text.started,text.stopped,iti.stopped,end.started,end_text.started,end_key.started,end.stopped,end_key.keys,end_key.rt,end_key.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
road,candle,unrelated,word,m,8,8,0,m,1,0.7980444159984472,None,0,8,8,44,25.499568334002106,,,,,,,,,,,,,25.48958987500373,25.499568334002106,25.6391959590037,25.639257791997807,25.647351958999934,25.68117304200132,25.68593933399825,25.692527625004004,25.692527625004004,,26.4993863339987,m,1,0.7980444159984472,None,m,True,25.647351958999934,25.692527625004004,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
book,hammerr,unrelated,nonword,z,9,9,0,z,1,1.0384662079959526,None,0,9,9,83,26.50990725000156,,,,,,,,,,,,,26.49987154200062,26.50990725000156,26.646476709000126,26.64654829200299,26.65326770899992,26.687492208999174,26.691235999998753,26.713357708998956,26.713357708998956,,27.755993334001687,z,1,1.0384662079959526,None,z,True,26.65326770899992,26.713357708998956,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
car,engine,related,word,m,10,10,0,m,1,0.7881663740045042,None,0,10,10,6,27.766182500003197,,,,,,,,,,,,,27.75648208399798,27.766182500003197,27.904404959001113,27.904464042003383,27.914029209001455,27.947594666999066,27.951688334003848,27.95830399999977,27.95830399999977,,28.748818749998463,m,1,0.7881663740045042,None,m,True,27.914029209001455,27.95830399999977,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
shoe,keyboard,unrelated,word,m,11,11,0,m,1,0.6531839569943259,None,0,11,11,46,28.758827500001644,,,,,,,,,,,,,28.749178334001044,28.758827500001644,28.89715541699843,28.897236791999603,28.903937249997398,28.937312041998666,28.941091833999963,28.963264459001948,28.963264459001948,,29.62233629199909,m,1,0.6531839569943259,None,m,True,28.903937249997398,28.963264459001948,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
flower,bottle,unrelated,word,m,12,12,0,m,1,0.8615128329984145,None,0,12,12,49,29.632894333997683,,,,,,,,,,,,,29.622791667003185,29.632894333997683,29.7705838749971,29.770639834001486,29.78065954199701,29.81396758399933,29.818299999999,29.82489933400211,29.82489933400211,,30.68939508400217,m,1,0.8615128329984145,None,m,True,29.78065954199701,29.82489933400211,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
bird,cupq,unrelated,nonword,z,13,13,0,z,1,0.5144263330003014,None,0,13,13,85,30.699901583997416,,,,,,,,,,,,,30.68990124999982,30.699901583997416,30.83744483400369,30.837489124998683,30.847107875000802,30.88088804200379,30.885235374997137,30.892028834001394,30.892028834001394,,31.415654500000528,z,1,0.5144263330003014,None,z,True,30.847107875000802,30.892028834001394,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
heart,mountainp,unrelated,nonword,z,14,14,0,z,1,0.8916095409949776,None,0,14,14,86,31.426169874997868,,,,,,,,,,,,,31.41619770899706,31.426169874997868,31.564644584002963,31.564707083998655,31.57112708400382,31.604295124998316,31.608877500002563,31.61574500000279,31.61574500000279,,32.515381249999336,z,1,0.8916095409949776,None,z,True,31.57112708400382,31.61574500000279,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
doctor,nurse,related,word,m,15,15,0,m,1,0.7309810410006321,None,0,15,15,0,32.523593042002176,,,,,,,,,,,,,32.51566670899774,32.523593042002176,32.66590133400314,32.66595516700181,32.673253916997055,32.71411787500256,32.718128291999165,32.7243314169973,32.7243314169973,,33.4656123340028,m,1,0.7309810410006321,None,m,True,32.673253916997055,32.7243314169973,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
cat,pencil,unrelated,word,m,16,16,0,m,1,0.8693528750009136,None,0,16,16,26,33.475845166998624,,,,,,,,,,,,,33.465999334002845,33.475845166998624,33.61427316699701,33.61435554199852,33.62095308399876,33.65408483400097,33.65768375000334,33.679913624997425,33.679913624997425,,34.55595254200307,m,1,0.8693528750009136,None,m,True,33.62095308399876,33.679913624997425,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
river,waterr,related,nonword,z,17,17,0,z,1,0.555421707998903,None,0,17,17,59,34.566537500002596,,,,,,,,,,,,,34.55639433400211,34.566537500002596,34.7041662920019,34.7042290840036,34.713764624997566,34.74739520900039,34.75085254199803,34.75760295899818,34.75760295899818,,35.316169042002,z,1,0.555421707998903,None,z,True,34.713764624997566,34.75760295899818,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
cat,dog,related,word,m,18,18,0,m,1,0.6965290000007371,None,0,18,18,1,35.32677050000348,,,,,,,,,,,,,35.31666079199931,35.32677050000348,35.46401650000189,35.46409179200418,35.470491833999404,35.503890917003446,35.50841054200282,35.52176891700219,35.52176891700219,,36.22278670900414,m,1,0.6965290000007371,None,m,True,35.470491833999404,35.52176891700219,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
book,pageq,related,nonword,z,19,19,0,z,1,0.7148948739995831,None,0,19,19,58,36.23285237500386,,,,,,,,,,,,,36.223228084003495,36.23285237500386,36.371289084003365,36.37134829199931,36.380250750000414,36.41401924999809,36.417850459001784,36.42446404200018,36.42446404200018,,37.14938579199952,z,1,0.7148948739995831,None,z,True,36.380250750000414,36.42446404200018,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
bread,butter,related,word,m,20,20,0,m,1,1.5103309159967466,None,0,20,20,3,37.159458458998415,,,,,,,,,,,,,37.14979375000257,37.159458458998415,37.29888487500284,37.29895537500124,37.30649941699812,37.34737070900155,37.35124891700252,37.357906625002215,37.357906625002215,38.85409116699884,38.871965291997185,m,1,1.5103309159967466,None,m,True,37.30649941699812,37.357906625002215,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
heart,mountain,unrelated,word,m,21,21,0,m,1,1.187016374002269,None,0,21,21,36,38.881057042002794,,,,,,,,,,,,,38.87248883400025,38.881057042002794,39.020730584001285,39.02080508400104,39.030347583997354,39.06419633400219,39.06732650000049,39.074206875004165,39.074206875004165,,40.265796042003785,m,1,1.187016374002269,None,m,True,39.030347583997354,39.074206875004165,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
ball,gameu,related,nonword,z,22,22,0,z,1,1.080654791003326,None,0,22,22,73,40.2765485839991,,,,,,,,,,,,,40.26628991700272,40.2765485839991,40.41447487500409,40.41455037500418,40.42130858400196,40.46427937500266,40.46785958400142,40.47449887500261,40.47449887500261,,41.56602483399911,z,1,1.080654791003326,None,z,True,40.42130858400196,40.47449887500261,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
doctor,tabler,unrelated,nonword,z,23,23,0,z,1,1.0569175409982563,None,0,23,23,75,41.576561166999454,,,,,,,,,,,,,41.566467292002926,41.576561166999454,41.714314208998985,41.71438937500352,41.72102162500232,41.753978125001595,41.76011287500296,41.766304917000525,41.766304917000525,,42.832022374997905,z,1,1.0569175409982563,None,z,True,41.72102162500232,41.766304917000525,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
shirt,river,unrelated,word,m,24,24,0,m,1,0.6804980829983833,None,0,24,24,41,42.84085587500158,,,,,,,,,,,,,42.83242729199992,42.84085587500158,42.98090258400043,42.98098074999871,42.98741266700381,43.020832583999436,43.02669716699893,43.03269408400229,43.03269408400229,,43.71618512499845,m,1,0.6804980829983833,None,m,True,42.98741266700381,43.03269408400229,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
shirt,riverl,unrelated,nonword,z,25,25,0,z,1,0.8579419989982853,None,0,25,25,91,43.726527792001434,,,,,,,,,,,,,43.71663020899723,43.726527792001434,43.8642872920027,43.8643389170029,43.87073324999801,43.90356099999917,43.9070986250008,43.914186417001474,43.914186417001474,,44.782097875002364,z,1,0.8579419989982853,None,z,True,43.87073324999801,43.914186417001474,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
music,songy,related,nonword,z,26,26,0,z,1,1.0925005410026642,None,0,26,26,62,44.792080749997695,,,,,,,,,,,,,44.78245608400175,44.792080749997695,44.93048637500033,44.9305636670033,44.93733274999977,44.970528208999895,44.974269667000044,44.99652637499821,44.99652637499821,,46.098555666998436,z,1,1.0925005410026642,None,z,True,44.93733274999977,44.99652637499821,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
phone,callz,related,nonword,z,27,27,0,z,1,0.8110432909961673,None,0,27,27,57,46.10873137500312,,,,,,,,,,,,,46.09891033400345,46.10873137500312,46.24927004199708,46.24933954200242,46.25691324999934,46.297072875000595,46.301339709003514,46.308018333998916,46.308018333998916,,47.122240709002654,z,1,0.8110432909961673,None,z,True,46.25691324999934,46.308018333998916,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
tree,speaker,unrelated,word,m,28,28,0,m,1,0.7921570409962442,None,0,28,28,45,47.132800792001945,,,,,,,,,,,,,47.122592583997175,47.132800792001945,47.27138187499804,47.27144479200069,47.2798320840011,47.31387604199699,47.318386874998396,47.32487029200274,47.32487029200274,,48.122403458997724,m,1,0.7921570409962442,None,m,True,47.2798320840011,47.32487029200274,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
teacher,student,related,word,m,29,29,0,m,1,0.6481204989977414,None,0,29,29,4,48.132972999999765,,,,,,,,,,,,,48.12285287499981,48.132972999999765,48.27012587500212,48.270179459002975,48.28014400000393,48.31436362500244,48.31844324999838,48.32496420900134,48.32496420900134,,48.98258991700277,m,1,0.6481204989977414,None,m,True,48.28014400000393,48.32496420900134,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
fire,heat,related,word,m,30,30,0,z,0,0.9322949159977725,None,0,30,30,14,48.992807208996965,,,,,,,,,,,,,48.98303437499999,48.992807208996965,49.12987254199834,49.1299306669971,49.136125584002,49.170353916997556,49.1735665419983,49.18074937500205,49.18074937500205,,50.11599687499984,z,0,0.9322949159977725,None,z,False,49.136125584002,49.18074937500205,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
mother,bottle,unrelated,word,m,31,31,0,m,1,1.094503498999984,None,0,31,31,30,50.126491666997026,,,,,,,,,,,,,50.11653141699935,50.126491666997026,50.26348133399733,50.26355237499956,50.271463042001415,50.31400187499821,50.31779000000097,50.324490667000646,50.324490667000646,,51.423012833998655,m,1,1.094503498999984,None,m,True,50.271463042001415,50.324490667000646,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
cup,teaf,related,nonword,z,32,32,0,z,1,1.028944458004844,None,0,32,32,65,51.43337045900262,,,,,,,,,,,,,51.42336612500367,51.43337045900262,51.57051445900288,51.570556667000346,51.58036954200361,51.61384341699886,51.61720924999827,51.62399433400424,51.62399433400424,,52.65563433399802,z,1,1.028944458004844,None,z,True,51.58036954200361,51.62399433400424,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
teacher,bananaz,unrelated,nonword,z,33,33,0,z,1,1.059684958003345,None,0,33,33,79,52.666374833999726,,,,,,,,,,,,,52.65612649999821,52.666374833999726,52.80416441700072,52.80420829200011,52.81382300000405,52.84731333400123,52.85107525000058,52.856255124999734,52.856255124999734,,53.922878334000416,z,1,1.059684958003345,None,z,True,52.81382300000405,52.856255124999734,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
sun,light,related,word,m,34,34,0,m,1,0.6271024579982623,None,0,34,34,2,53.933481833999394,,,,,,,,,,,,,53.92330854199827,53.933481833999394,54.07022041700111,54.07026316699921,54.080031833997054,54.11399566700129,54.118370959004096,54.12492237499828,54.12492237499828,,54.755893959001696,m,1,0.6271024579982623,None,m,True,54.080031833997054,54.12492237499828,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
car,window,unrelated,word,m,35,35,0,m,1,0.500887791000423,None,0,35,35,31,54.76621479199821,,,,,,,,,,,,,54.75639108400355,54.76621479199821,54.90313887500088,54.90320141700067,54.91342150000128,54.94732941700204,54.9513106250015,54.95800704199792,54.95800704199792,,55.46578695900098,m,1,0.500887791000423,None,m,True,54.91342150000128,54.95800704199792,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
fire,heatt,related,nonword,z,36,36,0,z,1,0.9600407910038484,None,0,36,36,64,55.47627662499872,,,,,,,,,,,,,55.46629091700015,55.47627662499872,55.614151000001584,55.61421079200227,55.620663084002445,55.663696374998835,55.66724804200203,55.673843000004126,55.673843000004126,,56.638898917000915,z,1,0.9600407910038484,None,z,True,55.620663084002445,55.673843000004126,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
pen,shoe,unrelated,word,m,37,37,0,m,1,1.300102123997931,None,0,37,37,43,56.64943287499773,,,,,,,,,,,,,56.63934633399913,56.64943287499773,56.790404584004136,56.79047304199776,56.7972137090037,56.83046545900288,56.834037499997066,56.84070449999854,56.84070449999854,,58.149041042001045,m,1,1.300102123997931,None,m,True,,56.84070449999854,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
cup,tea,related,word,m,38,38,0,m,1,0.7864410410038545,None,0,38,38,15,58.15952375000052,,,,,,,,,,,,,58.149419792003755,58.15952375000052,58.296898749998945,58.29697912499978,58.303549917000055,58.337251625001954,58.34101479200035,58.35032725000201,58.35032725000201,,59.13935304200277,m,1,0.7864410410038545,None,m,True,58.303549917000055,58.35032725000201,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
bread,buttera,related,nonword,z,39,39,0,z,1,0.7542120829966734,None,0,39,39,53,59.14926195899898,,,,,,,,,,,,,59.13983783400181,59.14926195899898,59.287687625001126,59.28774233400327,59.296871792001184,59.33097645900125,59.33506325000053,59.341618541999196,59.341618541999196,,60.09855766699911,z,1,0.7542120829966734,None,z,True,59.296871792001184,59.341618541999196,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
salt,pepper,related,word,m,40,40,0,m,1,0.9813927080031135,None,0,40,40,22,60.108951750000415,,,,,,,,,,,,,60.09897274999821,60.108951750000415,60.2467993340033,60.24687358400115,60.25343987499946,60.286913625001034,60.29137691699725,60.29836695900303,60.29836695900303,,61.282921334001,m,1,0.9813927080031135,None,m,True,60.25343987499946,60.29836695900303,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
teacher,studenth,related,nonword,z,41,41,0,z,1,0.8873733740038006,None,0,41,41,54,61.29335800000263,,,,,,,,,,,,,61.28332424999826,61.29335800000263,61.43058808400383,61.43066720900242,61.437420750000456,61.47060212500219,61.47442137500184,61.49634308399982,61.49634308399982,,62.38903712500178,z,1,0.8873733740038006,None,z,True,61.437420750000456,61.49634308399982,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
rain,cloudx,related,nonword,z,42,42,0,m,0,0.7736140819979482,None,0,42,42,67,62.39969616699818,,,,,,,,,,,,,62.38938712500385,62.39969616699818,62.537656000000425,62.5376930420025,62.54697791700164,62.58044691700343,62.584479208999255,62.591072249997524,62.591072249997524,,63.372392459001276,m,0,0.7736140819979482,None,m,False,62.54697791700164,62.591072249997524,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
doctor,nursep,related,nonword,z,43,43,0,z,1,0.8888318739991519,None,0,43,43,50,63.382761458997265,,,,,,,,,,,,,63.372835125002894,63.382761458997265,63.52375012500124,63.523801499999536,63.53044775000308,63.5639136250029,63.56827091699961,63.57481791700411,63.57481791700411,,64.46573329200328,z,1,0.8888318739991519,None,z,True,,63.57481791700411,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
shoe,sock,related,word,m,44,44,0,m,1,0.6604925819992786,None,0,44,44,21,64.47592091700062,,,,,,,,,,,,,64.46613274999982,64.47592091700062,64.61419708400354,64.61424204200011,64.6203932089993,64.65374424999754,64.65693195899803,64.66410887500388,64.66410887500388,,65.33201287499833,m,1,0.6604925819992786,None,m,True,64.6203932089993,64.66410887500388,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
cup,bricku,unrelated,nonword,z,45,45,0,z,1,0.8663035830031731,None,0,45,45,90,65.34281470900169,,,,,,,,,,,,,65.33255070899759,65.34281470900169,65.48084375000326,65.48088629200356,65.48699599999964,65.52068879199942,65.52426104200276,65.54636433399719,65.54636433399719,,66.41537883399724,z,1,0.8663035830031731,None,z,True,65.48699599999964,65.54636433399719,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
doctor,table,unrelated,word,m,46,46,0,m,1,0.5177197079974576,None,0,46,46,25,66.42424558399944,,,,,,,,,,,,,66.41588291699736,66.42424558399944,66.56421029200283,66.56427350000013,66.57075779200386,66.60396404199855,66.60795104200224,66.6149223340035,66.6149223340035,,67.1388695420028,m,1,0.5177197079974576,None,m,True,66.57075779200386,66.6149223340035,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
music,plate,unrelated,word,m,47,47,0,m,1,0.5363860819998081,None,0,47,47,37,67.14958220900007,,,,,,,,,,,,,67.13925083399954,67.14958220900007,67.28748725000332,67.28754887499963,67.29686479199881,67.33086029200058,67.33455658399907,67.34125329199742,67.34125329199742,,67.88180545900104,m,1,0.5363860819998081,None,m,True,67.29686479199881,67.34125329199742,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
flower,bottlev,unrelated,nonword,z,48,48,0,z,1,0.46649904099467676,None,0,48,48,99,67.88941650000197,,,,,,,,,,,,,67.88221533400065,67.88941650000197,68.03185920899705,68.03193399999873,68.03951941699779,68.0806704170027,68.08454154199717,68.09110599999985,68.09110599999985,,68.5662319999974,z,1,0.46649904099467676,None,z,True,68.03951941699779,68.09110599999985,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
book,hammer,unrelated,word,m,49,49,0,m,1,0.9421823329976178,None,0,49,49,33,68.57664783400105,,,,,,,,,,,,,68.56673849999788,68.57664783400105,68.71353262499906,68.71360929199727,68.72010562499781,68.75334654199833,68.75739933399745,68.76439979200222,68.76439979200222,,69.7153953340021,m,1,0.9421823329976178,None,m,True,68.72010562499781,68.76439979200222,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
shoe,sockp,related,nonword,z,50,50,0,z,1,0.590748665999854,None,0,50,50,71,69.72563129199989,,,,,,,,,,,,,69.71577091699874,69.72563129199989,69.86327575000178,69.86331845899986,69.86941579200357,69.90391066700249,69.90742937500181,69.92976312500105,69.92976312500105,,70.5226980840016,z,1,0.590748665999854,None,z,True,69.86941579200357,69.92976312500105,,,,,,,,,,,,03,001,2025-11-17_10h06.58.143,solo project,,2025.1.1,120.09685811259423,2025-11-17 10h07.04.593858 +0530,
