pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trial_2.started,Fixation.started,Line1.started,Line2.started,Line3.started,Line4.started,Fixation.stopped,Probe.started,key_resp_2.started,trial_2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
50,c,10,2,2,c,1,0.324479494,None,,,,,2,2,10,2,,,,,23.15367825,,23.14609776,23.15367825,24.14479402,24.14479402,24.14479402,24.14479402,24.15151551,25.14476689,25.14476689,25.47870283,c,1,0.324479494,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-150,z,11,3,2,z,1,0.294022775,None,,,,,2,3,11,3,,,,,25.48657265,,25.47902011,25.48657265,26.46900922,26.46900922,26.46900922,26.46900922,26.47801935,27.46909604,27.46909604,27.7696288,z,1,0.294022775,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-50,x,12,0,3,x,1,0.265911783,None,,,,,3,0,12,0,,,,,27.77787609,,27.76995946,27.77787609,28.76866635,28.76866635,28.76866635,28.76866635,28.76866635,29.76918838,29.76918838,30.04524507,x,1,0.265911783,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
150,v,13,1,3,v,1,0.249742375,None,,,,,3,1,13,1,,,,,30.05327247,,30.0455818,30.05327247,31.03506865,31.03506865,31.03506865,31.03506865,31.05136437,32.03520074,32.03520074,32.28683553,v,1,0.249742375,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
50,c,14,2,3,c,1,0.38086164,None,,,,,3,2,14,2,,,,,32.29453265,,32.28716691,32.29453265,33.28535392,33.28535392,33.28535392,33.28535392,33.28535392,34.28598057,34.28598057,34.66999381,c,1,0.38086164,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-150,z,15,3,3,z,1,0.295209767,None,,,,,3,3,15,3,,,,,34.67787788,,34.67032767,34.67787788,35.66868601,35.66868601,35.66868601,35.66868601,35.66868601,36.66846335,36.66846335,36.96959284,z,1,0.295209767,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-50,x,16,0,4,x,1,0.269782083,None,,,,,4,0,16,0,,,,,36.97798134,,36.96991688,36.97798134,37.96866876,37.96866876,37.96866876,37.96866876,37.96866876,38.96896302,38.96896302,39.24552821,x,1,0.269782083,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
150,v,17,1,4,v,1,0.306322535,None,,,,,4,1,17,1,,,,,39.25362895,,39.2458457,39.25362895,40.23547535,40.23547535,40.23547535,40.23547535,40.25114275,41.23519001,41.23519001,41.5454168,v,1,0.306322535,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
50,c,18,2,4,c,1,0.453432925,None,,,,,4,2,18,2,,,,,41.55352478,,41.5457329,41.55352478,42.53519188,42.53519188,42.53519188,42.53519188,42.55164444,43.53499762,43.53499762,43.9952853,c,1,0.453432925,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-150,z,19,3,4,z,1,0.33462915,None,,,,,4,3,19,3,,,,,44.00309696,,43.99560503,44.00309696,44.98543883,44.98543883,44.98543883,44.98543883,44.99446193,45.98568219,45.98568219,46.32835979,z,1,0.33462915,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-50,x,20,0,5,x,1,0.1058833,None,,,,,5,0,20,0,,,,,46.33618335,,46.32867886,46.33618335,47.31841457,47.31841457,47.31841457,47.31841457,47.33429348,48.31839549,48.31839549,48.42873598,x,1,0.1058833,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
150,v,21,1,5,v,1,0.178564248,None,,,,,5,1,21,1,,,,,48.43646016,,48.42906598,48.43646016,49.42751197,49.42751197,49.42751197,49.42751197,49.43403463,50.42765996,50.42765996,50.61160383,v,1,0.178564248,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
50,c,22,2,5,c,1,0.168955517,None,,,,,5,2,22,2,,,,,50.619423,,50.61192129,50.619423,51.60149074,51.60149074,51.60149074,51.60149074,51.61804467,52.60212023,52.60212023,52.77819449,c,1,0.168955517,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-150,z,23,3,5,z,1,0.296272117,None,,,,,5,3,23,3,,,,,52.78587362,,52.77850803,52.78587362,53.76804702,53.76804702,53.76804702,53.76804702,53.78397323,54.76871498,54.76871498,55.07071753,z,1,0.296272117,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-50,x,24,0,6,x,1,0.277323544,None,,,,,6,0,24,0,,,,,55.09332277,,55.07104737,55.09332277,56.06854693,56.06854693,56.06854693,56.06854693,56.0843257,57.06851661,57.06851661,57.35303163,x,1,0.277323544,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
150,v,25,1,6,v,1,0.179763612,None,,,,,6,1,25,1,,,,,57.36138893,,57.35335435,57.36138893,58.35196136,58.35196136,58.35196136,58.35196136,58.35196136,59.35205773,59.35205773,59.53574715,v,1,0.179763612,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
50,c,26,2,6,c,1,0.541773961,None,,,,,6,2,26,2,,,,,59.54411829,,59.5360758,59.54411829,60.53438526,60.53438526,60.53438526,60.53438526,60.53438526,61.53490997,61.53490997,62.07871113,c,1,0.541773961,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-150,z,27,3,6,z,1,0.526017097,None,,,,,6,3,27,3,,,,,62.08461089,,62.07902829,62.08461089,63.07749221,63.07749221,63.07749221,63.07749221,63.07749221,64.07758343,64.07758343,64.61187785,z,1,0.526017097,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-50,x,28,0,7,x,1,0.260474078,None,,,,,7,0,28,0,,,,,64.61982252,,64.61219251,64.61982252,65.61087702,65.61087702,65.61087702,65.61087702,65.61822565,66.61095949,66.61095949,66.87839686,x,1,0.260474078,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
150,v,29,1,7,v,1,0.261819491,None,,,,,7,1,29,1,,,,,66.88635332,,66.87873712,66.88635332,67.86788849,67.86788849,67.86788849,67.86788849,67.88413242,68.86848681,68.86848681,69.13635905,v,1,0.261819491,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
50,c,30,2,7,c,1,0.254561509,None,,,,,7,2,30,2,,,,,69.14466919,,69.13668357,69.14466919,70.1345807,70.1345807,70.1345807,70.1345807,70.1345807,71.13474392,71.13474392,71.3948591,c,1,0.254561509,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-150,z,31,3,7,z,1,0.331202909,None,,,,,7,3,31,3,,,,,71.4028251,,71.39517359,71.4028251,72.38509302,72.38509302,72.38509302,72.38509302,72.40078725,73.38501529,73.38501529,73.71876495,z,1,0.331202909,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-50,x,32,0,8,x,1,1.246344838,None,,,,,8,0,32,0,,,,,73.7270588,,73.71908937,73.7270588,74.71815586,74.71815586,74.71815586,74.71815586,74.71815586,75.7177155,75.7177155,76.96821237,x,1,1.246344838,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
150,v,33,1,8,v,1,0.257483351,None,,,,,8,1,33,1,,,,,76.97716482,,76.96856496,76.97716482,77.96779193,77.96779193,77.96779193,77.96779193,77.96779193,78.96054824,78.96054824,79.22780412,v,1,0.257483351,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
50,c,34,2,8,c,1,0.0872788,None,,,,,8,2,34,2,,,,,79.23539751,,79.22812274,79.23539751,80.21801021,80.21801021,80.21801021,80.21801021,80.22722937,81.21745393,81.21745393,81.31126235,c,1,0.0872788,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-150,z,35,3,8,z,1,0.061108069,None,,,,,8,3,35,3,,,,,81.31963252,,81.31158008,81.31963252,82.30148268,82.30148268,82.30148268,82.30148268,82.3169098,83.30063417,83.30063417,83.3687585,z,1,0.061108069,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-50,x,36,0,9,x,1,0.264812767,None,,,,,9,0,36,0,,,,,83.37688356,,83.36907848,83.37688356,84.36754463,84.36754463,84.36754463,84.36754463,84.36754463,85.36787698,85.36787698,85.63568663,x,1,0.264812767,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
150,v,37,1,9,v,1,0.125728122,None,,,,,9,1,37,1,,,,,85.64353901,,85.63602275,85.64353901,86.63374273,86.63374273,86.63374273,86.63374273,86.63374273,87.63388151,87.63388151,87.76151677,v,1,0.125728122,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
50,c,38,2,9,c,1,0.308112858,None,,,,,9,2,38,2,,,,,87.76725425,,87.76184113,87.76725425,88.76040667,88.76040667,88.76040667,88.76040667,88.76040667,89.76030288,89.76030288,90.07778858,c,1,0.308112858,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-150,z,39,3,9,z,1,0.539679039,None,,,,,9,3,39,3,,,,,90.08561045,,90.07812673,90.08561045,91.06785164,91.06785164,91.06785164,91.06785164,91.08342238,92.06760564,92.06760564,92.61141805,z,1,0.539679039,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-50,x,40,0,10,x,1,0.345051,None,,,,,10,0,40,0,,,,,92.61915202,,92.61173712,92.61915202,93.61030735,93.61030735,93.61030735,93.61030735,93.61687234,94.61030145,94.61030145,94.96112483,x,1,0.345051,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
150,v,41,1,10,v,1,0.581691258,None,,,,,10,1,41,1,,,,,94.96884604,,94.96143827,94.96884604,95.9510626,95.9510626,95.9510626,95.9510626,95.96679888,96.9514767,96.9514767,97.53499072,v,1,0.581691258,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
50,c,42,2,10,c,1,0.285029498,None,,,,,10,2,42,2,,,,,97.54316216,,97.53531589,97.54316216,98.53392105,98.53392105,98.53392105,98.53392105,98.53392105,99.53395553,99.53395553,99.82760266,c,1,0.285029498,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-150,z,43,3,10,z,1,0.294773419,None,,,,,10,3,43,3,,,,,99.83527144,,99.82791948,99.83527144,100.8175786,100.8175786,100.8175786,100.8175786,100.8332303,101.8181081,101.8181081,102.1188645,z,1,0.294773419,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-50,x,44,0,11,x,1,0.221657464,None,,,,,11,0,44,0,,,,,102.1271095,,102.1191902,102.1271095,103.1172473,103.1172473,103.1172473,103.1172473,103.1172473,104.1173989,104.1173989,104.3443014,x,1,0.221657464,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
150,v,45,1,11,v,1,0.188241682,None,,,,,11,1,45,1,,,,,104.352113,,104.34462,104.352113,105.3346232,105.3346232,105.3346232,105.3346232,105.3435974,106.3346506,106.3346506,106.5280147,v,1,0.188241682,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
50,c,46,2,11,c,1,0.248710127,None,,,,,11,2,46,2,,,,,106.5359018,,106.5283433,106.5359018,107.5270098,107.5270098,107.5270098,107.5270098,107.5338769,108.5268972,108.5268972,108.7779758,c,1,0.248710127,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-150,z,47,3,11,z,1,0.223750583,None,,,,,11,3,47,3,,,,,108.784497,,108.7782961,108.784497,109.7768534,109.7768534,109.7768534,109.7768534,109.783579,110.7767994,110.7767994,111.0022019,z,1,0.223750583,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-50,x,48,0,12,x,1,0.299281786,None,,,,,12,0,48,0,,,,,111.0100881,,111.0025293,111.0100881,112.0010431,112.0010431,112.0010431,112.0010431,112.0010431,113.0011754,113.0011754,113.3108745,x,1,0.299281786,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
150,v,49,1,12,v,1,0.512694193,None,,,,,12,1,49,1,,,,,113.3187865,,113.3112037,113.3187865,114.3009502,114.3009502,114.3009502,114.3009502,114.3167513,115.3006418,115.3006418,115.8193183,v,1,0.512694193,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
50,c,50,2,12,c,1,0.354798818,None,,,,,12,2,50,2,,,,,115.8276649,,115.8196438,115.8276649,116.817719,116.817719,116.817719,116.817719,116.817719,117.8175556,117.8175556,118.1776512,c,1,0.354798818,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-150,z,51,3,12,z,1,0.281089475,None,,,,,12,3,51,3,,,,,118.1862049,,118.1779721,118.1862049,119.1677341,119.1677341,119.1677341,119.1677341,119.1833621,120.1680323,120.1680323,120.4521372,z,1,0.281089475,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-50,x,52,0,13,x,1,0.248700081,None,,,,,13,0,52,0,,,,,120.4599909,,120.4524642,120.4599909,121.4509408,121.4509408,121.4509408,121.4509408,121.4509408,122.4512968,122.4512968,122.7017325,x,1,0.248700081,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
150,v,53,1,13,v,1,0.230930739,None,,,,,13,1,53,1,,,,,122.7098245,,122.7020662,122.7098245,123.7001086,123.7001086,123.7001086,123.7001086,123.7001086,124.7009985,124.7009985,124.9348961,v,1,0.230930739,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
50,c,54,2,13,c,1,0.275871496,None,,,,,13,2,54,2,,,,,124.9431213,,124.9352272,124.9431213,125.9338372,125.9338372,125.9338372,125.9338372,125.9338372,126.93395,126.93395,127.2111353,c,1,0.275871496,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-150,z,55,3,13,z,1,0.464832108,None,,,,,13,3,55,3,,,,,127.2177383,,127.2114637,127.2177383,128.2099765,128.2099765,128.2099765,128.2099765,128.2166909,129.2099029,129.2099029,129.677881,z,1,0.464832108,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-50,x,56,0,14,x,1,0.396068586,None,,,,,14,0,56,0,,,,,129.6866532,,129.678229,129.6866532,130.6765773,130.6765773,130.6765773,130.6765773,130.6836618,131.6765591,131.6765591,132.0776955,x,1,0.396068586,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
150,v,57,1,14,v,1,0.294047222,None,,,,,14,1,57,1,,,,,132.0855908,,132.078008,132.0855908,133.0765983,133.0765983,133.0765983,133.0765983,133.0837116,134.0765086,134.0765086,134.377331,v,1,0.294047222,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
50,c,58,2,14,c,1,0.346931006,None,,,,,14,2,58,2,,,,,134.3851058,,134.3776484,134.3851058,135.3672571,135.3672571,135.3672571,135.3672571,135.3831153,136.3677271,136.3677271,136.7182466,c,1,0.346931006,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-150,z,59,3,14,z,1,0.22434115,None,,,,,14,3,59,3,,,,,136.7265785,,136.7185695,136.7265785,137.7167617,137.7167617,137.7167617,137.7167617,137.7167617,138.7169547,138.7169547,138.9439005,z,1,0.22434115,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-50,x,60,0,15,x,1,0.272221087,None,,,,,15,0,60,0,,,,,138.9518488,,138.9442431,138.9518488,139.9336718,139.9336718,139.9336718,139.9336718,139.9500005,140.9430472,140.9430472,141.2182261,x,1,0.272221087,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
150,v,61,1,15,v,1,0.307285376,None,,,,,15,1,61,1,,,,,141.226083,,141.2185705,141.226083,142.2167211,142.2167211,142.2167211,142.2167211,142.2167211,143.2168608,143.2168608,143.527333,v,1,0.307285376,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
50,c,62,2,15,c,1,0.28374344,None,,,,,15,2,62,2,,,,,143.5351129,,143.5276595,143.5351129,144.5262066,144.5262066,144.5262066,144.5262066,144.5327944,145.5263163,145.5263163,145.8176663,c,1,0.28374344,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-150,z,63,3,15,z,1,0.29751269,None,,,,,15,3,63,3,,,,,145.8257713,,145.8179844,145.8257713,146.816925,146.816925,146.816925,146.816925,146.816925,147.8175766,147.8175766,148.1177768,z,1,0.29751269,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
-50,x,64,0,16,x,1,0.351177106,None,,,,,16,0,64,0,,,,,148.1259198,,148.1181017,148.1259198,149.1168706,149.1168706,149.1168706,149.1168706,149.1168706,150.1166101,150.1166101,150.4767724,x,1,0.351177106,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
150,v,65,1,16,v,1,0.397508882,None,,,,,16,1,65,1,,,,,150.4844644,,150.4770883,150.4844644,151.4670939,151.4670939,151.4670939,151.4670939,151.476207,152.4663219,152.4663219,152.8676556,v,1,0.397508882,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
50,c,66,2,16,c,1,0.314064539,None,,,,,16,2,66,2,,,,,152.8759234,,152.8679819,152.8759234,153.8661128,153.8661128,153.8661128,153.8661128,153.8661128,154.8666194,154.8666194,155.1846533,c,1,0.314064539,None,,,,,,,,,,,,,,,4,1,2025-10-02_17h48.13.216,Motor Sequence Learning,,2025.1.1,87.47462554,2025-10-02 17h48.22.951004 +0530
