prime,target,relation,target_type,correct_key,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,instr_text.started,instr_key.started,trial.stopped,instr_key.keys,instr_key.rt,instr_key.duration,fixation.started,fixation1.started,fixation.stopped,prime.started,prime_text.started,prime.stopped,gap.started,gap1.started,gap1.stopped,gap.stopped,target_response.started,target_text.started,key_resp.started,target_response.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,response,correct,prime_text.stopped,iti.started,text.started,text.stopped,iti.stopped,end.started,end_text.started,end_key.started,end.stopped,end_key.keys,end_key.rt,end_key.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,0.007294000002730172,0.024953457999799866,0.024953457999799866,6.080117165998672,space,5.909868540999014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,6.080138458004512,6.099360583000816,6.586435958000948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
salt,peppero,related,nonword,z,0,0,0,z,1,1.1989468749961816,None,0,0,0,72,6.625895249999303,,,,,,,,,,,,6.620207749998372,6.625895249999303,6.736145708004187,6.736219541002356,6.743245083001966,6.788757415997679,6.776760624998133,6.780909416003851,6.788757415997679,6.788757415997679,7.9947903330030385,z,1,1.1989468749961816,None,z,True,,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
fire,blanket,unrelated,word,m,1,1,0,m,1,0.5561747090032441,None,0,1,1,39,8.005464291003591,,,,,,,,,,,,7.995167291002872,8.005464291003591,8.145529958004772,8.145577458002663,8.151997958004358,8.19756316600251,8.186674958000367,8.190972707998299,8.19756316600251,8.19756316600251,8.76142554100079,m,1,0.5561747090032441,None,m,True,,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
ball,mirror,unrelated,word,m,2,2,0,m,1,0.4598008339962689,None,0,2,2,48,8.771989708002366,,,,,,,,,,,,8.76185420800175,8.771989708002366,8.910041291004745,8.91008954100107,8.919358958002704,8.963913040999614,8.953219166003691,8.957163083003252,8.963913040999614,8.963913040999614,9.428150457999436,m,1,0.4598008339962689,None,m,True,8.919358958002704,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
teacher,student,related,word,m,3,3,0,m,1,0.4864736659947084,None,0,3,3,4,9.447044958003971,,,,,,,,,,,,9.428620833001332,9.447044958003971,9.586915958003374,9.586995833000401,9.593891083000926,,9.636144208001497,9.640589415997965,9.647249000001466,9.647249000001466,10.138148124999134,m,1,0.4864736659947084,None,m,True,,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
flower,bottlev,unrelated,nonword,z,4,4,0,z,1,0.4784815000020899,None,0,4,4,99,10.148687583001447,,,,,,,,,,,,10.138543207998737,10.148687583001447,10.285781666003459,10.285841582997818,10.292164291000518,10.339135708003596,10.326587125004153,10.332484582999314,10.339135708003596,10.339135708003596,10.821542165998835,z,1,0.4784815000020899,None,z,True,10.292164291000518,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
road,streetq,related,nonword,z,5,5,0,z,1,0.5875511249978445,None,0,5,5,69,10.832067832998291,,,,,,,,,,,,10.822034249998978,10.832067832998291,10.968983999999182,10.969046958001854,10.975504082998668,11.021070333001262,11.009750791003171,11.013894666000851,11.021070333001262,11.021070333001262,11.611838000004354,z,1,0.5875511249978445,None,z,True,10.975504082998668,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
fire,heat,related,word,m,6,6,0,m,1,0.4517540419983561,None,0,6,6,14,11.621996791000129,,,,,,,,,,,,11.612317208004242,11.621996791000129,11.759754040998814,11.759832458003075,11.769846875002258,11.813896999999997,11.803117499999644,11.807237583001552,11.813896999999997,11.813896999999997,12.271641375002218,m,1,0.4517540419983561,None,m,True,11.769846875002258,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
car,window,unrelated,word,m,7,7,0,m,1,0.52895316699869,None,0,7,7,31,12.282181250004214,,,,,,,,,,,,12.272191957999894,12.282181250004214,12.419389583003067,12.419446332998632,12.425749499998346,12.48561200000404,12.459914208004193,12.463603541000339,12.48561200000404,12.48561200000404,13.021448915998917,m,1,0.52895316699869,None,m,True,12.425749499998346,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
shirt,cloth,related,word,m,8,8,0,m,1,0.4805235419989913,None,0,8,8,16,13.032045915999333,,,,,,,,,,,,13.021969583001919,13.032045915999333,13.169822208001278,13.169851708000351,13.175777208001819,13.220279416003905,13.20970570800273,13.213220541001647,13.220279416003905,13.220279416003905,13.704226708003262,m,1,0.4805235419989913,None,m,True,13.175777208001819,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
bread,butter,related,word,m,9,9,0,m,1,0.5186295829989831,None,0,9,9,3,13.714185208002164,,,,,,,,,,,,13.704581333004171,13.714185208002164,13.85349945800408,13.853563333002967,13.860022082997602,13.913291707998724,13.902877250002348,13.906669166004576,13.913291707998724,13.913291707998724,14.438142791004793,m,1,0.5186295829989831,None,m,True,13.860022082997602,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
river,chair,unrelated,word,m,10,10,0,m,1,0.4933612090026145,None,0,10,10,34,14.448276957999042,,,,,,,,,,,,14.438590333003958,14.448276957999042,14.586149250004382,14.586233540998364,14.592824666004162,14.652199583004403,14.626492000003054,14.63019320800231,14.652199583004403,14.652199583004403,15.154645875001734,m,1,0.4933612090026145,None,m,True,14.592824666004162,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
heart,mountain,unrelated,word,m,11,11,0,m,1,0.49469754199526506,None,0,11,11,36,15.164787207999325,,,,,,,,,,,,15.155030416004593,15.164787207999325,15.304531416004465,15.304606083002,15.312021375000768,15.364860749999934,15.35331916600262,15.358335333003197,15.364860749999934,15.364860749999934,15.871737207999104,m,1,0.49469754199526506,None,m,True,15.312021375000768,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
music,songy,related,nonword,z,12,12,0,z,1,0.6546543749936973,None,0,12,12,62,15.88232112499827,,,,,,,,,,,,15.87228487500397,15.88232112499827,16.020238500001142,16.02028437500121,16.026379041002656,16.0857839579985,16.059458875002747,16.06354858299892,16.0857839579985,16.0857839579985,16.744383249999373,z,1,0.6546543749936973,None,z,True,16.026379041002656,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
doctor,table,unrelated,word,m,13,13,0,m,1,0.6122472920033033,None,0,13,13,25,16.755044666002505,,,,,,,,,,,,16.74476979100291,16.755044666002505,16.893626582997967,16.893683207999857,16.90289012499852,16.947235915999045,16.936315791004745,16.940641332999803,16.947235915999045,16.947235915999045,17.561610541000846,m,1,0.6122472920033033,None,m,True,16.90289012499852,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
sun,glass,unrelated,word,m,14,14,0,m,1,0.5327457500025048,None,0,14,14,27,17.572331666000537,,,,,,,,,,,,17.562121957998897,17.572331666000537,17.710043040999153,17.71009475000028,17.71971837500314,17.76376620800147,17.753451832999417,17.75726908299839,17.76376620800147,17.76376620800147,18.304461250001623,m,1,0.5327457500025048,None,m,True,17.71971837500314,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
ball,mirrord,unrelated,nonword,z,15,15,0,z,1,0.5946483750012703,None,0,15,15,98,18.31259924999904,,,,,,,,,,,,18.304750875002355,18.31259924999904,18.45297095800197,18.453047000002698,18.459602499999164,18.51381979099824,18.50332100000378,18.50708108300023,18.51381979099824,18.51381979099824,19.1117024999985,z,1,0.5946483750012703,None,z,True,18.459602499999164,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
sun,light,related,word,m,16,16,0,m,1,0.4592743750035879,None,0,16,16,2,19.121978208000655,,,,,,,,,,,,19.112114666000707,19.121978208000655,19.262327875003393,19.262384416004352,19.269007750001037,19.314145165997616,19.30301524999959,19.30748845799826,19.314145165997616,19.314145165997616,19.77801237499807,m,1,0.4592743750035879,None,m,True,,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
music,plate,unrelated,word,m,17,17,0,m,1,0.499617292000039,None,0,17,17,37,19.789031125001202,,,,,,,,,,,,19.778401458002918,19.789031125001202,19.926456332999805,19.926515250001103,19.93642550000368,19.980838957999367,19.970137750002323,19.974284041003557,19.980838957999367,19.980838957999367,20.488484916000743,m,1,0.499617292000039,None,m,True,19.93642550000368,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
bird,cupq,unrelated,nonword,z,18,18,0,z,1,0.6355874580040108,None,0,18,18,85,20.49870379100321,,,,,,,,,,,,20.488872250003624,20.49870379100321,20.635791375003464,20.635850750004465,20.642143750003015,20.686822625000787,20.67604745800054,20.679812291004055,20.686822625000787,20.686822625000787,21.328047666000202,z,1,0.6355874580040108,None,z,True,20.642143750003015,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
book,pageq,related,nonword,z,19,19,0,z,1,0.5177495410025585,None,0,19,19,58,21.338949290999153,,,,,,,,,,,,21.328504290999263,21.338949290999153,21.476571625004,21.47661570800119,21.486375874999794,21.530720125003427,21.520151458003966,21.52412012500281,21.530720125003427,21.530720125003427,22.054704957998183,z,1,0.5177495410025585,None,z,True,21.486375874999794,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
bread,buttera,related,nonword,z,20,20,0,z,1,0.563989959002356,None,0,20,20,53,22.06189308300236,,,,,,,,,,,,22.05498612500378,22.06189308300236,22.196541249999427,22.19658170799812,22.203112625000358,22.24611908299994,22.23638800000481,22.240240416002052,22.253397125001356,22.253397125001356,22.821044500000426,z,1,0.563989959002356,None,z,True,22.203112625000358,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
shirt,river,unrelated,word,m,21,21,0,m,1,0.4887589999998454,None,0,21,21,41,22.831076665999717,,,,,,,,,,,,22.821411290999094,22.831076665999717,22.969508207999752,22.969579333002912,22.975969833001727,23.035545708000427,23.00945820799825,23.013609957997687,23.035545708000427,23.035545708000427,23.52764512500289,m,1,0.4887589999998454,None,m,True,22.975969833001727,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
salt,camerao,unrelated,nonword,z,22,22,0,z,1,1.017235500003153,None,0,22,22,97,23.538221250004426,,,,,,,,,,,,23.528056625000318,23.538221250004426,23.679274207999697,23.679312083004334,23.68555275000108,23.73118812499888,23.719609207997564,23.724660291001783,23.73118812499888,23.73118812499888,24.754900541003735,z,1,1.017235500003153,None,z,True,,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
river,water,related,word,m,23,23,0,m,1,0.6083450419973815,None,0,23,23,9,24.76540470799955,,,,,,,,,,,,24.75539770800242,24.76540470799955,24.90334366600291,24.90341841600457,24.909948291002365,24.968932041003427,24.943154915999912,24.94667720799771,24.968932041003427,24.968932041003427,25.588513415998023,m,1,0.6083450419973815,None,m,True,24.909948291002365,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
sun,lighta,related,nonword,z,24,24,0,z,1,0.6090945420000935,None,0,24,24,52,25.599165500003437,,,,,,,,,,,,25.589048624999123,25.599165500003437,25.735967541004356,25.73602275000303,25.742329458000313,25.802220208002836,25.776526082998316,25.780159875001118,25.802220208002836,25.802220208002836,26.420509750001656,z,1,0.6090945420000935,None,z,True,25.742329458000313,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
heart,beat,related,word,m,25,25,0,m,1,0.5663758329974371,None,0,25,25,11,26.429109707998578,,,,,,,,,,,,26.420719333000307,26.429109707998578,26.569901499999105,26.569941125002515,26.576050000003306,26.619922249999945,26.609562040997844,26.61277958300343,26.619922249999945,26.619922249999945,27.1945118750009,m,1,0.5663758329974371,None,m,True,26.576050000003306,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
cat,pencilu,unrelated,nonword,z,26,26,0,z,1,0.6901792919961736,None,0,26,26,76,27.2055305410031,,,,,,,,,,,,27.194927165997797,27.2055305410031,27.34332266599813,27.343369708003593,27.352518250001594,27.39707795799768,27.386417916000937,27.39047962499899,27.39707795799768,27.39707795799768,28.095075416000327,z,1,0.6901792919961736,None,z,True,27.352518250001594,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
shirt,riverl,unrelated,nonword,z,27,27,0,z,1,0.6750173330001417,None,0,27,27,91,28.1051817080006,,,,,,,,,,,,28.095477708004182,28.1051817080006,28.24296320800204,28.24304200000188,28.252654875002918,28.297260083003493,28.28673287499987,28.290656333003426,28.297260083003493,28.297260083003493,28.976874958003464,z,1,0.6750173330001417,None,z,True,28.252654875002918,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
king,queenm,related,nonword,z,28,28,0,z,1,0.8896301249988028,None,0,28,28,63,28.98759716600034,,,,,,,,,,,,28.977234541001962,28.98759716600034,29.12753433299804,29.127617874997668,29.136136916000396,29.18225662500481,29.169677958001557,29.1757776250015,29.18225662500481,29.18225662500481,30.078152540998417,z,1,0.8896301249988028,None,z,True,29.136136916000396,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
ball,gameu,related,nonword,z,29,29,0,z,1,0.5155845829940517,None,0,29,29,73,30.088698790998023,,,,,,,,,,,,30.07853637500375,30.088698790998023,30.228557250004087,30.228632333004498,30.252274375001434,,30.28653904100065,30.290919250001025,30.297653916000854,30.297653916000854,30.821626333003223,z,1,0.5155845829940517,None,z,True,30.252274375001434,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
rain,engine,unrelated,word,m,30,30,0,m,1,0.5886492499994347,None,0,30,30,42,30.832008208002662,,,,,,,,,,,,30.822152000000642,30.832008208002662,30.96902333300386,30.9690668750045,30.975231916003395,31.035503833001712,31.00977379100368,31.01331779100292,31.035503833001712,31.035503833001712,31.62767791600345,m,1,0.5886492499994347,None,m,True,30.975231916003395,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
pen,shoe,unrelated,word,m,31,31,0,m,1,0.5701639170001727,None,0,31,31,43,31.638417499998468,,,,,,,,,,,,31.628078250003455,31.638417499998468,31.774984125004266,31.775024208000104,31.785866915997758,31.830049541000335,31.819611833001545,31.82340387500153,31.830049541000335,31.830049541000335,32.40444525000203,m,1,0.5701639170001727,None,m,True,31.785866915997758,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
phone,callz,related,nonword,z,32,32,0,z,1,0.5268321249968722,None,0,32,32,57,32.412859041003685,,,,,,,,,,,,32.40473883300001,32.412859041003685,32.55281525000464,32.55285341600393,32.55918912500056,32.60333829100273,32.59266466600093,32.596208250004565,32.60333829100273,32.60333829100273,33.13866866600438,z,1,0.5268321249968722,None,z,True,32.55918912500056,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
river,waterr,related,nonword,z,33,33,0,z,1,0.7343897499958985,None,0,33,33,59,33.1489956660007,,,,,,,,,,,,33.13917537499947,33.1489956660007,33.28638304099877,33.28644537500077,33.29303408299893,33.33669179100252,33.32605275000242,33.329581791003875,33.33669179100252,33.33669179100252,34.07784512500075,z,1,0.7343897499958985,None,z,True,33.29303408299893,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
salt,pepper,related,word,m,34,34,0,m,1,0.4545920419986942,None,0,34,34,22,34.088769833004335,,,,,,,,,,,,34.078293500002474,34.088769833004335,34.226495875002,34.22654912500002,34.236256916003185,34.28156608300196,34.27004779100389,34.274985500000184,34.28156608300196,34.28156608300196,34.74434183300036,m,1,0.4545920419986942,None,m,True,34.236256916003185,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
bread,musicq,unrelated,nonword,z,35,35,0,z,1,0.6254695000025094,None,0,35,35,78,34.75506487500388,,,,,,,,,,,,34.74473854099779,34.75506487500388,34.89345304100425,34.89350066600309,34.90281975000107,34.94658995800273,34.93640170800063,34.940588249999564,34.94658995800273,34.94658995800273,35.57831208300195,z,1,0.6254695000025094,None,z,True,34.90281975000107,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
shoe,sockp,related,nonword,z,36,36,0,z,1,0.6126521670012153,None,0,36,36,71,35.58884141599992,,,,,,,,,,,,35.5786979580007,35.58884141599992,35.72636037500342,35.72643495800003,35.73572295800113,35.78140387500025,35.77025937500002,35.77445687499858,35.78140387500025,35.78140387500025,36.405238250001275,z,1,0.6126521670012153,None,z,True,35.73572295800113,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
bird,wingl,related,nonword,z,37,37,0,z,1,0.5412710000018706,None,0,37,37,60,36.4155786659976,,,,,,,,,,,,36.40568679100397,36.4155786659976,36.55489120799757,36.55497437500162,36.56262308300211,36.613763583001855,36.60327462499845,36.60710254099831,36.613763583001855,36.613763583001855,37.16131358300481,z,1,0.5412710000018706,None,z,True,36.56262308300211,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
doctor,nursep,related,nonword,z,38,38,0,z,1,0.5458634999959031,None,0,38,38,50,37.17202237500169,,,,,,,,,,,,37.1616981660045,37.17202237500169,37.30992687500111,37.30998762499803,37.319426791000296,37.3642208329984,37.353456832999655,37.35758054100006,37.3642208329984,37.3642208329984,37.92126312500477,z,1,0.5458634999959031,None,z,True,37.319426791000296,,,,,,,,,,,,01,001,2025-11-17_09h53.34.131,solo project,,2025.1.1,121.35554140251475,2025-11-17 09h53.39.476207 +0530,
