prime,target,relation,target_type,correct_key,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,instr_text.started,instr_key.started,trial.stopped,instr_key.keys,instr_key.rt,instr_key.duration,fixation.started,fixation1.started,fixation1.stopped,fixation.stopped,prime.started,prime_text.started,prime.stopped,gap.started,gap1.started,gap.stopped,target_response.started,target_text.started,key_resp.started,target_text.stopped,target_response.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,response,correct,prime_text.stopped,gap1.stopped,iti.started,text.started,text.stopped,iti.stopped,end.started,end_text.started,end_key.started,end.stopped,end_key.keys,end_key.rt,end_key.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,0.007489625000744127,0.013243875000625849,0.013243875000625849,15.956470458004333,space,15.793492874996446,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,15.956493124998815,15.964487875004124,16.496372250003333,16.456833208001626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
tree,leafw,related,nonword,z,0,0,0,z,1,5.83711525000399,None,0,0,0,70,16.496372250003333,,,,,,,,,,,,,16.490264416999707,16.496372250003333,16.60671312500199,16.6067957080013,16.61404904200026,16.65692420800042,16.66098658300325,16.66835274999903,16.66835274999903,18.163105167004687,22.508793749999313,z,1,5.83711525000399,None,z,True,,,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
fire,blanketi,unrelated,nonword,z,1,1,0,z,1,1.0904461250029271,None,0,1,1,89,22.51957433300413,,,,,,,,,,,,,22.509303167003964,22.51957433300413,22.656755000003614,22.656845458004682,22.663447582999652,22.70693058300094,22.71129295800347,22.71798608300014,22.71798608300014,,23.81463837499905,z,1,1.0904461250029271,None,z,True,22.663447582999652,22.71798608300014,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
bread,musicq,unrelated,nonword,z,2,2,0,z,1,0.7785873749962775,None,0,2,2,78,23.832410542003345,,,,,,,,,,,,,23.815099291998195,23.832410542003345,23.965268207997724,23.96530595800141,23.971828749999986,24.006649333001405,24.01129016699997,24.017826583003625,24.017826583003625,,24.809103125000547,z,1,0.7785873749962775,None,z,True,,24.017826583003625,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
fire,heatt,related,nonword,z,3,3,0,z,1,0.7478846669982886,None,0,3,3,64,24.81950112499908,,,,,,,,,,,,,24.80956700000388,24.81950112499908,24.956518375001906,24.95660387499811,24.963273708002816,24.996786750001775,25.000304624998535,25.022509374997753,25.022509374997753,,25.775268999997934,z,1,0.7478846669982886,None,z,True,24.963273708002816,25.022509374997753,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
bird,cup,unrelated,word,m,4,4,0,m,1,0.5817043329952867,None,0,4,4,35,25.785965542003396,,,,,,,,,,,,,25.775732624999364,25.785965542003396,25.923388750001322,25.923471542002517,25.93023104200256,25.963581832998898,25.966992499998014,25.983667291999154,25.983667291999154,,26.574952041999495,m,1,0.5817043329952867,None,m,True,25.93023104200256,25.983667291999154,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
cat,dogt,related,nonword,z,5,5,0,z,1,0.7040739169970038,None,0,5,5,51,26.5849069169999,,,,,,,,,,,,,26.57533649999823,26.5849069169999,26.72337433299981,26.723455500003183,26.7299963330006,26.763559999999416,26.767011916999763,26.789235750002263,26.789235750002263,,27.498691708002298,z,1,0.7040739169970038,None,z,True,26.7299963330006,26.789235750002263,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
ball,mirror,unrelated,word,m,6,6,0,m,1,0.5588793339993572,None,0,6,6,48,27.509230916999513,,,,,,,,,,,,,27.499184083004366,27.509230916999513,27.64700004200131,27.647068208003475,27.656004666998342,27.690152374998434,27.69445524999901,27.70147200000065,27.70147200000065,,28.265325542000937,m,1,0.5588793339993572,None,m,True,27.656004666998342,27.70147200000065,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
bird,wingl,related,nonword,z,7,7,0,z,1,1.052179457998136,None,0,7,7,60,28.275665917004517,,,,,,,,,,,,,28.26579520800442,28.275665917004517,28.415622250002343,28.415678582998225,28.42242237499886,28.45674775000225,28.461627167002007,28.46816241700435,28.46816241700435,,29.525144749997708,z,1,1.052179457998136,None,z,True,,28.46816241700435,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
sun,glassp,unrelated,nonword,z,8,8,0,z,1,0.5852119589981157,None,0,8,8,77,29.535798167002213,,,,,,,,,,,,,29.525656582998636,29.535798167002213,29.673032792001322,29.673115417004738,29.67966058300226,29.71341233300336,29.71707008300291,29.739077500002168,29.739077500002168,,30.3317160420047,z,1,0.5852119589981157,None,z,True,29.67966058300226,29.739077500002168,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
teacher,student,related,word,m,9,9,0,m,1,0.536209833000612,None,0,9,9,4,30.342833458002133,,,,,,,,,,,,,30.332151916998555,30.342833458002133,30.480836417002138,30.480888124999183,30.48978250000073,30.52418545800174,30.528655624999374,30.5400930830001,30.5400930830001,,31.07773604200338,m,1,0.536209833000612,None,m,True,30.48978250000073,30.5400930830001,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
rain,engine,unrelated,word,m,10,10,0,z,0,0.5780151250000927,None,0,10,10,42,31.08783733299788,,,,,,,,,,,,,31.077855625000666,31.08783733299788,31.220986874999653,31.22101337499771,31.224528917002317,31.259348416999273,31.260244582997984,31.275304957998742,31.275304957998742,,31.858549500000663,z,0,0.5780151250000927,None,z,False,31.224528917002317,31.27142745799938,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
phone,callz,related,nonword,z,11,11,0,z,1,1.2326967080007307,None,0,11,11,57,31.86918287500157,,,,,,,,,,,,,31.85893566699815,31.86918287500157,32.02295404200413,32.02302475000033,32.04030325000349,32.06296716700308,32.06625095799973,32.074469833001785,32.074469833001785,,33.31506758300384,z,1,1.2326967080007307,None,z,True,,,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
king,queen,related,word,m,12,12,0,m,1,0.4986948340010713,None,0,12,12,13,33.32601441699808,,,,,,,,,,,,,33.31536195800436,33.32601441699808,33.46291983300034,33.46296204200189,33.473493707999296,33.506813207997766,33.51167562499904,33.5185266250046,33.5185266250046,,34.02544874999876,m,1,0.4986948340010713,None,m,True,33.473493707999296,33.5185266250046,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
heart,mountain,unrelated,word,m,13,13,0,m,1,0.7339305830028025,None,0,13,13,36,34.03602595800476,,,,,,,,,,,,,34.02590841700294,34.03602595800476,34.17336058300134,34.17344175000471,34.1807082919986,34.223782583001594,34.22750583299785,34.234261833000346,34.234261833000346,,34.974533667002106,m,1,0.7339305830028025,None,m,True,34.1807082919986,34.234261833000346,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
heart,beat,related,word,m,14,14,0,m,1,0.8435191249955096,None,0,14,14,11,34.9851290000006,,,,,,,,,,,,,34.97503275000054,34.9851290000006,35.12503837500117,35.12508587499906,35.13019666699984,35.16366949999792,35.16712491700309,35.17462570800126,35.17462570800126,,36.0257540829989,m,1,0.8435191249955096,None,m,True,35.13019666699984,35.17462570800126,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
shirt,river,unrelated,word,m,15,15,0,m,1,0.5744215840022662,None,0,15,15,41,36.03657504200237,,,,,,,,,,,,,36.026171124998655,36.03657504200237,36.172638707997976,36.17268508300185,36.17902758299897,36.21428933300194,36.221782583001186,36.229674667003565,36.229674667003565,,36.80739200000244,m,1,0.5744215840022662,None,m,True,36.17902758299897,36.229674667003565,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
ball,mirrord,unrelated,nonword,z,16,16,0,z,1,0.7137101659973268,None,0,16,16,98,36.81781308299833,,,,,,,,,,,,,36.8077451249992,36.81781308299833,36.95852420799929,36.95859591699991,36.96617441700073,37.007071625004755,37.01086220800062,37.017398208001396,37.017398208001396,,37.74152520800271,z,1,0.7137101659973268,None,z,True,36.96617441700073,37.017398208001396,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
shoe,keyboardm,unrelated,nonword,z,17,17,0,z,1,0.9735275410057511,None,0,17,17,96,37.751975667000806,,,,,,,,,,,,,37.741880333000154,37.751975667000806,37.89025529200444,37.89033995800128,37.89691629200388,37.930196458000864,37.93498962499871,37.941907792002894,37.941907792002894,,38.92529945800197,z,1,0.9735275410057511,None,z,True,37.89691629200388,37.941907792002894,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
mother,bottlex,unrelated,nonword,z,18,18,0,z,1,0.7044317909967504,None,0,18,18,80,38.935924875004275,,,,,,,,,,,,,38.925751333001244,38.935924875004275,39.072021457999654,39.072078292003425,39.078645166999195,39.11276495800121,39.11642099999881,39.123638666998886,39.123638666998886,,39.83176675000141,z,1,0.7044317909967504,None,z,True,39.078645166999195,39.123638666998886,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
teacher,banana,unrelated,word,m,19,19,0,m,1,0.6826907089998713,None,0,19,19,29,39.84201487500104,,,,,,,,,,,,,39.832274958003836,39.84201487500104,39.98001058299997,39.98007133300416,39.98957550000341,40.023124167004426,40.026858500001254,40.0334014580003,40.0334014580003,,40.72549662500387,m,1,0.6826907089998713,None,m,True,39.98957550000341,40.0334014580003,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
salt,peppero,related,nonword,z,20,20,0,z,1,0.7204232919975766,None,0,20,20,72,40.73617208300129,,,,,,,,,,,,,40.725905667000916,40.73617208300129,40.87287533299968,40.8729543330046,40.879482249998546,40.91344808300346,40.917740292003145,40.924593583004025,40.924593583004025,,41.64827970800252,z,1,0.7204232919975766,None,z,True,40.879482249998546,40.924593583004025,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
book,hammerr,unrelated,nonword,z,21,21,0,z,1,0.8410218339995481,None,0,21,21,83,41.65874508300476,,,,,,,,,,,,,41.64878445800423,41.65874508300476,41.79725983300159,41.7973251250005,41.805866374998004,41.83966616699763,41.843405167004676,41.849993542004086,41.849993542004086,,42.698427292001725,z,1,0.8410218339995481,None,z,True,41.805866374998004,41.849993542004086,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
tree,leaf,related,word,m,22,22,0,m,1,0.700652290994185,None,0,22,22,20,42.709106833004626,,,,,,,,,,,,,42.69884962499782,42.709106833004626,42.84707320800226,42.84712458300055,42.85618908300239,42.89021795800363,42.89374270800181,42.90035654199892,42.90035654199892,,43.60810591700283,m,1,0.700652290994185,None,m,True,42.85618908300239,42.90035654199892,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
cup,tea,related,word,m,23,23,0,z,0,0.7166031250017113,None,0,23,23,15,43.61852179199923,,,,,,,,,,,,,43.60852750000049,43.61852179199923,43.75768779200007,43.757753292004054,43.76528325000254,43.806844292004826,43.81249583300087,43.82334300000366,43.82334300000366,,44.54791275000025,z,0,0.7166031250017113,None,z,False,43.76528325000254,43.82334300000366,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
shoe,sock,related,word,m,24,24,0,m,1,1.3287393750069896,None,0,24,24,21,44.558867708001344,,,,,,,,,,,,,44.54831691700383,44.558867708001344,44.69638204199873,44.69644779200462,44.70626358300069,44.74006550000195,44.743620417000784,44.750196583001525,44.750196583001525,,46.08164987499913,m,1,1.3287393750069896,None,m,True,44.70626358300069,44.750196583001525,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
sun,glass,unrelated,word,m,25,25,0,m,1,0.5550207500054967,None,0,25,25,27,46.09203908299969,,,,,,,,,,,,,46.08214541699999,46.09203908299969,46.23106870800257,46.23111900000367,46.23920779200125,46.27316625000094,46.27726283299853,46.28389879200404,46.28389879200404,,46.84134300000005,m,1,0.5550207500054967,None,m,True,46.23920779200125,46.28389879200404,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
salt,pepper,related,word,m,26,26,0,m,1,0.6541050829982851,None,0,26,26,22,46.85161041699757,,,,,,,,,,,,,46.841842125002586,46.85161041699757,46.99024412500148,46.99030045800464,46.99687591700058,47.02996370800247,47.033373083002516,47.05578754199814,47.05578754199814,,47.7150735000032,m,1,0.6541050829982851,None,m,True,46.99687591700058,47.05578754199814,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
fire,heat,related,word,m,27,27,0,m,1,0.8645947920012986,None,0,27,27,14,47.72574662500119,,,,,,,,,,,,,47.71553362499981,47.72574662500119,47.86356895800418,47.86362024999835,47.87291254199954,47.90670845800196,47.91062491699995,47.91733795800246,47.91733795800246,,48.79222875000414,m,1,0.8645947920012986,None,m,True,47.87291254199954,47.91733795800246,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
car,engine,related,word,m,28,28,0,m,1,0.5826739999974961,None,0,28,28,6,48.80250983300357,,,,,,,,,,,,,48.792643083004805,48.80250983300357,48.93991758300399,48.93999150000309,48.94653200000175,48.97954462499911,48.98303945799853,48.990160833003756,48.990160833003756,,49.575097332999576,m,1,0.5826739999974961,None,m,True,48.94653200000175,48.990160833003756,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
cup,bricku,unrelated,nonword,z,29,29,0,z,1,0.5628338749957038,None,0,29,29,90,49.58526400000119,,,,,,,,,,,,,49.57548300000053,49.58526400000119,49.72497004199977,49.72505000000092,49.730201792001026,49.7631955830002,49.76705883300019,49.78897712500475,49.78897712500475,,50.358038625003246,z,1,0.5628338749957038,None,z,True,49.730201792001026,49.78897712500475,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
flower,petal,related,word,m,30,30,0,m,1,0.5669538340007421,None,0,30,30,24,50.365228542003024,,,,,,,,,,,,,50.35854137500428,50.365228542003024,50.5053722080047,50.505421417001344,50.51015404200007,50.54672937500436,50.55094325000391,50.557840082998155,50.557840082998155,,51.13084791700385,m,1,0.5669538340007421,None,m,True,50.51015404200007,50.557840082998155,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
teacher,studenth,related,nonword,z,31,31,0,m,0,0.6257271249996847,None,0,31,31,54,51.141789082998,,,,,,,,,,,,,51.131306832998234,51.141789082998,51.2802753750002,51.28033820800192,51.28932245800388,51.32280937500036,51.326574582999456,51.333129958002246,51.333129958002246,,51.964656625001226,m,0,0.6257271249996847,None,m,False,51.28932245800388,51.333129958002246,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
phone,call,related,word,m,32,32,0,m,1,2.7596197500024573,None,0,32,32,7,51.97561533300177,,,,,,,,,,,,,51.96513062500162,51.97561533300177,52.11371337500168,52.1137852920001,52.12272720799956,52.15661679200275,52.16042566700344,52.1671256250047,52.1671256250047,53.662845124999876,54.93167308300326,m,1,2.7596197500024573,None,m,True,52.12272720799956,52.1671256250047,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
river,waterr,related,nonword,z,33,33,0,z,1,0.6862579170046956,None,0,33,33,59,54.94217266700434,,,,,,,,,,,,,54.93214062500192,54.94217266700434,55.08041204199981,55.08048254199821,55.08895654200023,55.123066500003915,55.126890583000204,55.13351095800317,55.13351095800317,,55.82507004200306,z,1,0.6862579170046956,None,z,True,55.08895654200023,55.13351095800317,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
mother,child,related,word,m,34,34,0,m,1,0.8824551249999786,None,0,34,34,5,55.83610187500017,,,,,,,,,,,,,55.825455666999915,55.83610187500017,55.973303250000754,55.97337454200169,55.97963808300119,56.01275225000427,56.01619587500318,56.023220082999615,56.023220082999615,,56.90842800000246,m,1,0.8824551249999786,None,m,True,55.97963808300119,56.023220082999615,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
book,page,related,word,m,35,35,0,m,1,0.8261980000024778,None,0,35,35,8,56.918805708002765,,,,,,,,,,,,,56.90885645800154,56.918805708002765,57.05667295800231,57.056744833003904,57.0629742500023,57.0964112080037,57.10037349999766,57.122412917000474,57.122412917000474,,57.95846004199848,m,1,0.8261980000024778,None,m,True,57.0629742500023,57.122412917000474,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
shoe,keyboard,unrelated,word,m,36,36,0,m,1,1.9032961660050205,None,0,36,36,46,57.96882125000411,,,,,,,,,,,,,57.958867624998675,57.96882125000411,58.10851120800362,58.108587208000245,58.11624224999832,58.15664375000051,58.160754750002525,58.16734683300456,58.16734683300456,59.66240129200014,60.07481075000396,m,1,1.9032961660050205,None,m,True,58.11624224999832,58.16734683300456,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
shirt,clothp,related,nonword,z,37,37,0,z,1,0.836644333001459,None,0,37,37,66,60.08357912499923,,,,,,,,,,,,,60.0753196250007,60.08357912499923,60.223357957998815,60.22344116699969,60.230034749998595,60.263311250004335,60.26702691700484,60.28786466699967,60.28786466699967,,61.13193866700021,z,1,0.836644333001459,None,z,True,60.230034749998595,60.28786466699967,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
rain,enginez,unrelated,nonword,z,38,38,0,z,1,0.6346588750020601,None,0,38,38,92,61.14189908299886,,,,,,,,,,,,,61.132418291999784,61.14189908299886,61.280529458003,61.28057124999759,61.2893832080008,61.32357454200246,61.32766866699967,61.334215041999414,61.334215041999414,,61.97443133300112,z,1,0.6346588750020601,None,z,True,61.2893832080008,61.334215041999414,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
road,candley,unrelated,nonword,z,39,39,0,z,1,0.5595770840009209,None,0,39,39,94,61.984848166997836,,,,,,,,,,,,,61.97484645800432,61.984848166997836,62.12364925000293,62.12372970800061,62.13068741700408,62.16347625000344,62.16706391700427,62.188941417000024,62.188941417000024,,62.75797929200053,z,1,0.5595770840009209,None,z,True,62.13068741700408,62.188941417000024,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
king,markerv,unrelated,nonword,z,40,40,0,z,1,0.6729344580016914,None,0,40,40,88,62.7683321670047,,,,,,,,,,,,,62.75852950000262,62.7683321670047,62.906682375003584,62.90677141700144,62.91322025000409,62.94606004199886,62.94944650000252,62.95659620800143,62.95659620800143,,63.64185954200366,z,1,0.6729344580016914,None,z,True,62.91322025000409,62.95659620800143,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
road,candle,unrelated,word,m,41,41,0,m,1,0.5959888750003302,None,0,41,41,44,63.65247070800251,,,,,,,,,,,,,63.64243691699812,63.65247070800251,63.789303917001234,63.789351125000394,63.79546329200093,63.82992124999873,63.83421583299787,63.841576833001454,63.841576833001454,,64.44105200000195,m,1,0.5959888750003302,None,m,True,63.79546329200093,63.841576833001454,,,,,,,,,,,,04,001,2025-11-17_16h26.13.514,solo project,,2025.1.1,121.24022690594929,2025-11-17 16h26.27.151474 +0530,
